Id,Type,Name,Subtitle,ProductId,Content,DailyLimit,Limit,Rmb,Dollar,Pic,Pos,Param,Rebate
5001119,5001,[加拿大站]冠军包,招募球星，搭配无解阵容,com.cbaqlyf.ximi.bigbang22.30,2:400201:5|2:200235:10|2:100104:200,0,1,30.0,4.989999771118164,image_5001,-126,,600
5001120,5001,[古巴站]冠军包,招募球星，搭配无解阵容,com.cbaqlyf.ximi.bigbang22.30,2:400201:5|2:200235:10|2:100104:200,0,1,30.0,4.989999771118164,image_5001,-126,,600
5001121,5001,[墨西哥站]冠军包,招募球星，搭配无解阵容,com.cbaqlyf.ximi.bigbang22.30,2:400201:5|2:200235:10|2:100104:200,0,1,30.0,4.989999771118164,image_5001,-126,,600
5001122,5001,[维京群岛站]冠军包,招募球星，搭配无解阵容,com.cbaqlyf.ximi.bigbang22.30,2:400201:5|2:200235:10|2:100104:200,0,1,30.0,4.989999771118164,image_5001,-126,,600
5001123,5001,[牙买加站]冠军包,招募球星，搭配无解阵容,com.cbaqlyf.ximi.bigbang22.30,2:400201:5|2:200235:10|2:100104:200,0,1,30.0,4.989999771118164,image_5001,-126,,600
5001124,5001,[哥伦比亚站]冠军包,招募球星，搭配无解阵容,com.cbaqlyf.ximi.bigbang22.30,2:400201:5|2:200235:10|2:100104:200,0,1,30.0,4.989999771118164,image_5001,-126,,600
5001125,5001,[巴拉马站]冠军包,招募球星，搭配无解阵容,com.cbaqlyf.ximi.bigbang22.30,2:400201:5|2:200235:10|2:100104:200,0,1,30.0,4.989999771118164,image_5001,-126,,600
5001126,5001,[乌拉圭站]冠军包,招募球星，搭配无解阵容,com.cbaqlyf.ximi.bigbang22.30,2:400201:5|2:200235:10|2:100104:200,0,1,30.0,4.989999771118164,image_5001,-126,,600
5001127,5001,[委内瑞拉站]冠军包,招募球星，搭配无解阵容,com.cbaqlyf.ximi.bigbang22.30,2:400201:5|2:200235:10|2:100104:200,0,1,30.0,4.989999771118164,image_5001,-126,,600
5001128,5001,[多米尼加站]冠军包,招募球星，搭配无解阵容,com.cbaqlyf.ximi.bigbang22.30,2:400201:5|2:200235:10|2:100104:200,0,1,30.0,4.989999771118164,image_5001,-126,,600
5001129,5001,[玻利维亚站]冠军包,招募球星，搭配无解阵容,com.cbaqlyf.ximi.bigbang22.30,2:400201:5|2:200235:10|2:100104:200,0,1,30.0,4.989999771118164,image_5001,-126,,600
5001130,5001,[巴西站]冠军包,招募球星，搭配无解阵容,com.cbaqlyf.ximi.bigbang22.30,2:400201:5|2:200235:10|2:100104:200,0,1,30.0,4.989999771118164,image_5001,-126,,600
5001131,5001,[阿根廷站]冠军包,招募球星，搭配无解阵容,com.cbaqlyf.ximi.bigbang22.30,2:400201:5|2:200235:10|2:100104:200,0,1,30.0,4.989999771118164,image_5001,-126,,600
5001132,5001,[英国站]冠军包,招募球星，搭配无解阵容,com.cbaqlyf.ximi.bigbang22.30,2:400201:5|2:200235:10|2:100104:200,0,1,30.0,4.989999771118164,image_5001,-126,,600
5001133,5001,[土耳其站]冠军包,招募球星，搭配无解阵容,com.cbaqlyf.ximi.bigbang22.30,2:400201:5|2:200235:10|2:100104:200,0,1,30.0,4.989999771118164,image_5001,-126,,600
5001134,5001,[芬兰站]冠军包,招募球星，搭配无解阵容,com.cbaqlyf.ximi.bigbang22.30,2:400201:5|2:200235:10|2:100104:200,0,1,30.0,4.989999771118164,image_5001,-126,,600
5001135,5001,[波兰站]冠军包,招募球星，搭配无解阵容,com.cbaqlyf.ximi.bigbang22.30,2:400201:5|2:200235:10|2:100104:200,0,1,30.0,4.989999771118164,image_5001,-126,,600
5001136,5001,[德国站]冠军包,招募球星，搭配无解阵容,com.cbaqlyf.ximi.bigbang22.30,2:400201:5|2:200235:10|2:100104:200,0,1,30.0,4.989999771118164,image_5001,-126,,600
5001137,5001,[法国站]冠军包,招募球星，搭配无解阵容,com.cbaqlyf.ximi.bigbang22.30,2:400201:5|2:200235:10|2:100104:200,0,1,30.0,4.989999771118164,image_5001,-126,,600
5001138,5001,[意大利站]冠军包,招募球星，搭配无解阵容,com.cbaqlyf.ximi.bigbang22.30,2:400201:5|2:200235:10|2:100104:200,0,1,30.0,4.989999771118164,image_5001,-126,,600
5001139,5001,[希腊站]冠军包,招募球星，搭配无解阵容,com.cbaqlyf.ximi.bigbang22.30,2:400201:5|2:200235:10|2:100104:200,0,1,30.0,4.989999771118164,image_5001,-126,,600
5001140,5001,[瑞典站]冠军包,招募球星，搭配无解阵容,com.cbaqlyf.ximi.bigbang22.30,2:400201:5|2:200235:10|2:100104:200,0,1,30.0,4.989999771118164,image_5001,-126,,600
5001141,5001,[西班牙站]冠军包,招募球星，搭配无解阵容,com.cbaqlyf.ximi.bigbang22.30,2:400201:5|2:200235:10|2:100104:200,0,1,30.0,4.989999771118164,image_5001,-126,,600
5002001,5002,绝版升星包-易建联1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104001,880
5002002,5002,郭艾伦升星包1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104002,880
5002003,5002,阿不都沙拉木升星包1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104003,880
5002004,5002,赵继伟升星包1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104004,880
5002005,5002,韩德君升星包1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104005,880
5002006,5002,赵睿升星包1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104006,880
5002007,5002,胡金秋升星包1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104007,880
5002008,5002,王哲林升星包1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104008,880
5002009,5002,沈梓捷升星包1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104009,880
5002010,5002,张镇麟升星包1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104010,880
5002011,5002,陶汉林升星包1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104011,880
5002012,5002,孙铭徽升星包1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104012,880
5002013,5002,周鹏升星包1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104013,880
5002014,5002,胡明轩升星包1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104014,880
5002015,5002,吴冠希升星包1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104015,880
5002016,5002,吴前升星包1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104016,880
5002017,5002,林庭谦升星包1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104017,880
5002018,5002,陈盈骏升星包1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104018,880
5002019,5002,葛昭宝升星包1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104019,880
5002020,5002,赵岩昊升星包1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104020,880
5002021,5002,林书豪升星包1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104021,880
5002022,5002,范子铭升星包1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104022,880
5002023,5002,姜伟泽升星包1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104023,880
5002024,5002,西热力江升星包1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104024,880
5002025,5002,高诗岩升星包1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104025,880
5002026,5002,邹雨宸升星包1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104026,880
5002027,5002,贺希宁升星包1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104027,880
5002028,5002,顾全升星包1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104028,880
5002029,5002,陈林坚升星包1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104029,880
5002030,5002,姜宇星升星包1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104030,880
5002031,5002,绝版升星包-崔永熙1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104031,880
5002032,5002,绝版升星包-曾凡博1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104032,880
5002033,5002,绝版升星包-林葳1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104033,880
5002034,5002,绝版升星包-程帅澎1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104034,880
5002035,5002,绝版升星包-周琦1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104035,880
5002036,5002,杨瀚森升星包1,激活天赋，助力球队爆发,com.cbaqlyf.ximi.bigbang163.68,2:400102:30|2:100104:500|1:2:5000,0,1,68.0,9.989999771118164,image_5002,-126,104038,880
5003001,5003,5级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003002,5003,10级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003003,5003,15级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003004,5003,20级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003005,5003,22级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003006,5003,24级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003007,5003,26级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003008,5003,30级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003009,5003,32级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003010,5003,34级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003011,5003,36级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003012,5003,38级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003013,5003,40级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003014,5003,42级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003015,5003,44级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003016,5003,46级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003017,5003,47级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003018,5003,48级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003019,5003,49级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003020,5003,50级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003021,5003,51级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003022,5003,52级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003023,5003,53级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003024,5003,54级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003025,5003,55级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003026,5003,56级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003027,5003,57级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003028,5003,58级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003029,5003,59级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003030,5003,60级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003031,5003,61级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003032,5003,62级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003033,5003,63级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003034,5003,64级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003035,5003,65级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003036,5003,66级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003037,5003,67级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003038,5003,68级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003039,5003,69级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003040,5003,70级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003041,5003,71级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003042,5003,72级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003043,5003,73级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003044,5003,74级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003045,5003,75级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003046,5003,76级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003047,5003,77级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003048,5003,78级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003049,5003,79级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003050,5003,80级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003051,5003,81级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003052,5003,82级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003053,5003,83级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003054,5003,84级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003055,5003,85级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003056,5003,86级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003057,5003,87级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003058,5003,88级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003059,5003,89级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003060,5003,90级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003061,5003,91级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003062,5003,92级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003063,5003,93级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003064,5003,94级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003065,5003,95级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003066,5003,96级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003067,5003,97级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003068,5003,98级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003069,5003,99级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003070,5003,100级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003071,5003,101级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003072,5003,102级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003073,5003,103级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003074,5003,104级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003075,5003,105级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003076,5003,106级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
5003077,5003,107级礼包,冲级神器，遥遥领先,com.cbaqlyf.ximi.bigbang193.30,1:6:300|2:400201:1|1:2:100000|2:100106:100,0,1,30.0,4.989999771118164,image_5003,126,,999
