Id,Fungroup,Type,Icon,Name,Desc,Reward,Target,Point,ClientCheck,Moduleid,Info,IsHide,Module,CanAdd,ClientGroup,GroupTitle,MaxShowTimes
1033081,1033,1,1033,环球称霸81,通关多米尼加[困难难度],0.043518519,[2040710],10,0,1100,,0,2400,0,0,,0
1033082,1033,1,1033,环球称霸82,通关玻利维亚[困难难度],0.043518519,[2040810],10,0,1100,,0,2400,0,0,,0
1033083,1033,1,1033,环球称霸83,通关巴西[困难难度],0.043518519,[2040910],10,0,1100,,0,2400,0,0,,0
1033084,1033,1,1033,环球称霸84,通关阿根廷[困难难度],0.043518519,[2041010],10,0,1100,,0,2400,0,0,,0
1033085,1033,1,1033,环球称霸85,通关英国[困难难度],0.043518519,[2050110],10,0,1100,,0,2400,0,0,,0
1033086,1033,1,1033,环球称霸86,通关土耳其[困难难度],0.043518519,[2050210],10,0,1100,,0,2400,0,0,,0
1033087,1033,1,1033,环球称霸87,通关芬兰[困难难度],0.043518519,[2050310],10,0,1100,,0,2400,0,0,,0
1033088,1033,1,1033,环球称霸88,通关波兰[困难难度],0.043518519,[2050410],10,0,1100,,0,2400,0,0,,0
1033089,1033,1,1033,环球称霸89,通关德国[困难难度],0.043518519,[2050510],10,0,1100,,0,2400,0,0,,0
1033090,1033,1,1033,环球称霸90,通关法国[困难难度],0.043518519,[2050610],10,0,1100,,0,2400,0,0,,0
1033091,1033,1,1033,环球称霸91,通关意大利[困难难度],0.043518519,[2050710],10,0,1100,,0,2400,0,0,,0
1033092,1033,1,1033,环球称霸92,通关希腊[困难难度],0.043518519,[2050810],10,0,1100,,0,2400,0,0,,0
1033093,1033,1,1033,环球称霸93,通关瑞典[困难难度],0.043518519,[2050910],10,0,1100,,0,2400,0,0,,0
1033094,1033,1,1033,环球称霸94,通关西班牙[困难难度],0.043518519,[2051010],10,0,1100,,0,2400,0,0,,0
1033095,1033,1,1033,环球称霸95,通关中国[挑战难度],0.043518519,[3010110],10,0,1100,,0,2400,0,0,,0
1033096,1033,1,1033,环球称霸96,通关韩国[挑战难度],0.043518519,[3010210],10,0,1100,,0,2400,0,0,,0
1033097,1033,1,1033,环球称霸97,通关日本[挑战难度],0.043518519,[3010310],10,0,1100,,0,2400,0,0,,0
1033098,1033,1,1033,环球称霸98,通关菲律宾[挑战难度],0.043518519,[3010410],10,0,1100,,0,2400,0,0,,0
1033099,1033,1,1033,环球称霸99,通关泰国[挑战难度],0.043518519,[3010510],10,0,1100,,0,2400,0,0,,0
1033100,1033,1,1033,环球称霸100,通关印度[挑战难度],0.043518519,[3010610],10,0,1100,,0,2400,0,0,,0
1033101,1033,1,1033,环球称霸101,通关伊朗[挑战难度],0.043518519,[3010710],10,0,1100,,0,2400,0,0,,0
1033102,1033,1,1033,环球称霸102,通关安哥拉[挑战难度],0.043518519,[3020110],10,0,1100,,0,2400,0,0,,0
1033103,1033,1,1033,环球称霸103,通关尼日利亚[挑战难度],0.043518519,[3020210],10,0,1100,,0,2400,0,0,,0
1033104,1033,1,1033,环球称霸104,通关塞内加尔[挑战难度],0.043518519,[3020310],10,0,1100,,0,2400,0,0,,0
1033105,1033,1,1033,环球称霸105,通关科特迪瓦[挑战难度],0.043518519,[3020410],10,0,1100,,0,2400,0,0,,0
1033106,1033,1,1033,环球称霸106,通关埃及[挑战难度],0.043518519,[3020510],10,0,1100,,0,2400,0,0,,0
1033107,1033,1,1033,环球称霸107,通关喀麦隆[挑战难度],0.043518519,[3020610],10,0,1100,,0,2400,0,0,,0
1033108,1033,1,1033,环球称霸108,通关摩洛哥[挑战难度],0.043518519,[3020710],10,0,1100,,0,2400,0,0,,0
1033109,1033,1,1033,环球称霸109,通关中非[挑战难度],0.043518519,[3020810],10,0,1100,,0,2400,0,0,,0
1033110,1033,1,1033,环球称霸110,通关突尼西亚[挑战难度],0.043518519,[3020910],10,0,1100,,0,2400,0,0,,0
1033111,1033,1,1033,环球称霸111,通关刚果[挑战难度],0.043518519,[3021010],10,0,1100,,0,2400,0,0,,0
1033112,1033,1,1033,环球称霸112,通关印第安纳州[挑战难度],0.043518519,[3030110],10,0,1100,,0,2400,0,0,,0
1033113,1033,1,1033,环球称霸113,通关蒙大拿州[挑战难度],0.043518519,[3030210],10,0,1100,,0,2400,0,0,,0
1033114,1033,1,1033,环球称霸114,通关加利福尼亚州[挑战难度],0.043518519,[3030310],10,0,1100,,0,2400,0,0,,0
1033115,1033,1,1033,环球称霸115,通关北卡罗来纳州[挑战难度],0.043518519,[3030410],10,0,1100,,0,2400,0,0,,0
1033116,1033,1,1033,环球称霸116,通关康涅狄格州[挑战难度],0.043518519,[3030510],10,0,1100,,0,2400,0,0,,0
1033117,1033,1,1033,环球称霸117,通关宾夕法尼亚州[挑战难度],0.043518519,[3030610],10,0,1100,,0,2400,0,0,,0
1033118,1033,1,1033,环球称霸118,通关堪萨斯州[挑战难度],0.043518519,[3030710],10,0,1100,,0,2400,0,0,,0
1033119,1033,1,1033,环球称霸119,通关加拿大[挑战难度],0.043518519,[3030810],10,0,1100,,0,2400,0,0,,0
1033120,1033,1,1033,环球称霸120,通关古巴[挑战难度],0.043518519,[3030910],10,0,1100,,0,2400,0,0,,0
1033121,1033,1,1033,环球称霸121,通关墨西哥[挑战难度],0.043518519,[3031010],10,0,1100,,0,2400,0,0,,0
1033122,1033,1,1033,环球称霸122,通关维京群岛[挑战难度],0.043518519,[3040110],10,0,1100,,0,2400,0,0,,0
1033123,1033,1,1033,环球称霸123,通关牙买加[挑战难度],0.043518519,[3040210],10,0,1100,,0,2400,0,0,,0
1033124,1033,1,1033,环球称霸124,通关哥伦比亚[挑战难度],0.043518519,[3040310],10,0,1100,,0,2400,0,0,,0
1033125,1033,1,1033,环球称霸125,通关巴拉马[挑战难度],0.043518519,[3040410],10,0,1100,,0,2400,0,0,,0
1033126,1033,1,1033,环球称霸126,通关乌拉圭[挑战难度],0.043518519,[3040510],10,0,1100,,0,2400,0,0,,0
1033127,1033,1,1033,环球称霸127,通关委内瑞拉[挑战难度],0.043518519,[3040610],10,0,1100,,0,2400,0,0,,0
1033128,1033,1,1033,环球称霸128,通关多米尼加[挑战难度],0.043518519,[3040710],10,0,1100,,0,2400,0,0,,0
1033129,1033,1,1033,环球称霸129,通关玻利维亚[挑战难度],0.043518519,[3040810],10,0,1100,,0,2400,0,0,,0
1033130,1033,1,1033,环球称霸130,通关巴西[挑战难度],0.043518519,[3040910],10,0,1100,,0,2400,0,0,,0
1033131,1033,1,1033,环球称霸131,通关阿根廷[挑战难度],0.043518519,[3041010],10,0,1100,,0,2400,0,0,,0
1033132,1033,1,1033,环球称霸132,通关英国[挑战难度],0.043518519,[3050110],10,0,1100,,0,2400,0,0,,0
1033133,1033,1,1033,环球称霸133,通关土耳其[挑战难度],0.043518519,[3050210],10,0,1100,,0,2400,0,0,,0
1033134,1033,1,1033,环球称霸134,通关芬兰[挑战难度],0.043518519,[3050310],10,0,1100,,0,2400,0,0,,0
1033135,1033,1,1033,环球称霸135,通关波兰[挑战难度],0.043518519,[3050410],10,0,1100,,0,2400,0,0,,0
1033136,1033,1,1033,环球称霸136,通关德国[挑战难度],0.043518519,[3050510],10,0,1100,,0,2400,0,0,,0
1033137,1033,1,1033,环球称霸137,通关法国[挑战难度],0.043518519,[3050610],10,0,1100,,0,2400,0,0,,0
1033138,1033,1,1033,环球称霸138,通关意大利[挑战难度],0.043518519,[3050710],10,0,1100,,0,2400,0,0,,0
1033139,1033,1,1033,环球称霸139,通关希腊[挑战难度],0.043518519,[3050810],10,0,1100,,0,2400,0,0,,0
1033140,1033,1,1033,环球称霸140,通关瑞典[挑战难度],0.043518519,[3050910],10,0,1100,,0,2400,0,0,,0
1033141,1033,1,1033,环球称霸141,通关西班牙[挑战难度],0.043518519,[3051010],10,0,1100,,0,2400,0,0,,0
1034001,1034,2,1034,球员等级1,拥有{0}/{1}名5级球员,2:100105:10,"[5,5]",10,1,2100,,0,2400,0,0,,0
1034002,1034,2,1034,球员等级2,拥有{0}/{1}名10级球员,2:100105:10,"[5,10]",10,1,2100,,0,2400,0,0,,0
1034003,1034,2,1034,球员等级3,拥有{0}/{1}名15级球员,2:100105:10,"[5,15]",10,1,2100,,0,2400,0,0,,0
1034004,1034,2,1034,球员等级4,拥有{0}/{1}名20级球员,2:100105:10,"[5,20]",10,1,2100,,0,2400,0,0,,0
1034005,1034,2,1034,球员等级5,拥有{0}/{1}名25级球员,2:100105:10,"[5,25]",10,1,2100,,0,2400,0,0,,0
1034006,1034,2,1034,球员等级6,拥有{0}/{1}名30级球员,2:100106:10,"[5,30]",10,1,2100,,0,2400,0,0,,0
1034007,1034,2,1034,球员等级7,拥有{0}/{1}名35级球员,2:100106:10,"[5,35]",10,1,2100,,0,2400,0,0,,0
1034008,1034,2,1034,球员等级8,拥有{0}/{1}名40级球员,2:100106:10,"[5,40]",10,1,2100,,0,2400,0,0,,0
1034009,1034,2,1034,球员等级9,拥有{0}/{1}名45级球员,2:100106:10,"[5,45]",10,1,2100,,0,2400,0,0,,0
1034010,1034,2,1034,球员等级10,拥有{0}/{1}名50级球员,2:100106:10,"[5,50]",10,1,2100,,0,2400,0,0,,0
1034011,1034,2,1034,球员等级11,拥有{0}/{1}名55级球员,2:100106:10,"[5,55]",10,1,2100,,0,2400,0,0,,0
1034012,1034,2,1034,球员等级12,拥有{0}/{1}名60级球员,2:100106:10,"[5,60]",10,1,2100,,0,2400,0,0,,0
1034013,1034,2,1034,球员等级13,拥有{0}/{1}名65级球员,2:100106:10,"[5,65]",10,1,2100,,0,2400,0,0,,0
1034014,1034,2,1034,球员等级14,拥有{0}/{1}名70级球员,2:100106:10,"[5,70]",10,1,2100,,0,2400,0,0,,0
1034015,1034,2,1034,球员等级15,拥有{0}/{1}名75级球员,2:100106:10,"[5,75]",10,1,2100,,0,2400,0,0,,0
1034016,1034,2,1034,球员等级16,拥有{0}/{1}名80级球员,2:100106:10,"[5,80]",10,1,2100,,0,2400,0,0,,0
1034017,1034,2,1034,球员等级17,拥有{0}/{1}名85级球员,2:100106:10,"[5,85]",10,1,2100,,0,2400,0,0,,0
1034018,1034,2,1034,球员等级18,拥有{0}/{1}名90级球员,2:100106:10,"[5,90]",10,1,2100,,0,2400,0,0,,0
1034019,1034,2,1034,球员等级19,拥有{0}/{1}名95级球员,2:100106:10,"[5,95]",10,1,2100,,0,2400,0,0,,0
1034020,1034,2,1034,球员等级20,拥有{0}/{1}名100级球员,2:100106:10,"[5,100]",10,1,2100,,0,2400,0,0,,0
1034021,1034,2,1034,球员等级21,拥有{0}/{1}名105级球员,2:100106:10,"[5,105]",10,1,2100,,0,2400,0,0,,0
1034022,1034,2,1034,球员等级22,拥有{0}/{1}名110级球员,2:100106:10,"[5,110]",10,1,2100,,0,2400,0,0,,0
1034023,1034,2,1034,球员等级23,拥有{0}/{1}名115级球员,2:100106:10,"[5,115]",10,1,2100,,0,2400,0,0,,0
1034024,1034,2,1034,球员等级24,拥有{0}/{1}名120级球员,2:100106:10,"[5,120]",10,1,2100,,0,2400,0,0,,0
1035001,1035,2,1035,1星球员1,拥有{0}/{1}名任意品质的1星球员,1:01:50,"[1,1,1]",10,1,2100,,0,2400,0,0,,0
1035002,1035,2,1035,1星球员2,拥有{0}/{1}名任意品质1星球员,1:01:50,"[2,1,1]",10,1,2100,,0,2400,0,0,,0
1035003,1035,2,1035,1星球员3,拥有{0}/{1}名任意品质1星球员,1:01:50,"[3,1,1]",10,1,2100,,0,2400,0,0,,0
1035004,1035,2,1035,1星球员4,拥有{0}/{1}名任意品质1星球员,1:01:50,"[4,1,1]",10,1,2100,,0,2400,0,0,,0
1035005,1035,2,1035,1星球员5,拥有{0}/{1}名任意品质1星球员,1:01:50,"[5,1,1]",10,1,2100,,0,2400,0,0,,0
1035006,1035,2,1035,2星球员1,拥有{0}/{1}名品质为绿色及以上的2星球员,0.043518519,"[1,2,1]",10,1,2100,,0,2400,0,0,,0
1035007,1035,2,1035,2星球员2,拥有{0}/{1}名品质为绿色及以上的2星球员,0.043518519,"[2,2,1]",10,1,2100,,0,2400,0,0,,0
1035008,1035,2,1035,2星球员3,拥有{0}/{1}名品质为绿色及以上的2星球员,0.043518519,"[3,2,1]",10,1,2100,,0,2400,0,0,,0
1035009,1035,2,1035,2星球员4,拥有{0}/{1}名品质为绿色及以上的2星球员,0.043518519,"[4,2,1]",10,1,2100,,0,2400,0,0,,0
1035010,1035,2,1035,2星球员5,拥有{0}/{1}名品质为绿色及以上的2星球员,0.043518519,"[5,2,1]",10,1,2100,,0,2400,0,0,,0
1035011,1035,2,1035,3星球员1,拥有{0}/{1}名品质为绿色及以上的3星球员,0.044097222,"[1,3,1]",10,1,2100,,0,2400,0,0,,0
1035012,1035,2,1035,3星球员2,拥有{0}/{1}名品质为绿色及以上的3星球员,0.044097222,"[2,3,1]",10,1,2100,,0,2400,0,0,,0
1035013,1035,2,1035,3星球员3,拥有{0}/{1}名品质为绿色及以上的3星球员,0.044097222,"[3,3,1]",10,1,2100,,0,2400,0,0,,0
1035014,1035,2,1035,3星球员4,拥有{0}/{1}名品质为绿色及以上的3星球员,0.044097222,"[4,3,1]",10,1,2100,,0,2400,0,0,,0
1035015,1035,2,1035,3星球员5,拥有{0}/{1}名品质为绿色及以上的3星球员,0.044097222,"[5,3,1]",10,1,2100,,0,2400,0,0,,0
1035016,1035,2,1035,4星球员1,拥有{0}/{1}名品质为绿色及以上的4星球员,0.044675926,"[1,4,1]",10,1,2100,,0,2400,0,0,,0
1035017,1035,2,1035,4星球员2,拥有{0}/{1}名品质为绿色及以上的4星球员,0.044675926,"[2,4,1]",10,1,2100,,0,2400,0,0,,0
1035018,1035,2,1035,4星球员3,拥有{0}/{1}名品质为绿色及以上的4星球员,0.044675926,"[3,4,1]",10,1,2100,,0,2400,0,0,,0
1035019,1035,2,1035,4星球员4,拥有{0}/{1}名品质为绿色及以上的4星球员,0.044675926,"[4,4,1]",10,1,2100,,0,2400,0,0,,0
1035020,1035,2,1035,4星球员5,拥有{0}/{1}名品质为绿色及以上的4星球员,0.044675926,"[5,4,1]",10,1,2100,,0,2400,0,0,,0
1035021,1035,2,1035,5星球员1,拥有{0}/{1}名品质为绿色及以上的5星球员,0.044675926,"[1,5,1]",10,1,2100,,0,2400,0,0,,0
1035022,1035,2,1035,5星球员2,拥有{0}/{1}名品质为绿色及以上的5星球员,0.044675926,"[2,5,1]",10,1,2100,,0,2400,0,0,,0
1035023,1035,2,1035,5星球员3,拥有{0}/{1}名品质为绿色及以上的5星球员,0.044675926,"[3,5,1]",10,1,2100,,0,2400,0,0,,0
1035024,1035,2,1035,5星球员4,拥有{0}/{1}名品质为绿色及以上的5星球员,0.044675926,"[4,5,1]",10,1,2100,,0,2400,0,0,,0
1035025,1035,2,1035,5星球员5,拥有{0}/{1}名品质为绿色及以上的5星球员,0.044675926,"[5,5,1]",10,1,2100,,0,2400,0,0,,0
1035026,1035,2,1035,6星球员1,拥有{0}/{1}名橙色6星及以上的球员,0.044675926,"[1,6,4]",10,1,2100,,0,2400,0,0,,0
1035027,1035,2,1035,6星球员2,拥有{0}/{1}名橙色6星及以上的球员,0.044675926,"[2,6,4]",10,1,2100,,0,2400,0,0,,0
1035028,1035,2,1035,6星球员3,拥有{0}/{1}名橙色6星及以上的球员,0.044675926,"[3,6,4]",10,1,2100,,0,2400,0,0,,0
1035029,1035,2,1035,6星球员4,拥有{0}/{1}名橙色6星及以上的球员,0.044675926,"[4,6,4]",10,1,2100,,0,2400,0,0,,0
1035030,1035,2,1035,6星球员5,拥有{0}/{1}名橙色6星及以上的球员,0.044675926,"[5,6,4]",10,1,2100,,0,2400,0,0,,0
1035031,1035,2,1035,7星球员1,拥有{0}/{1}名橙色7星及以上的球员,0.044675926,"[1,7,4]",10,1,2100,,0,2400,0,0,,0
1035032,1035,2,1035,7星球员2,拥有{0}/{1}名橙色7星及以上的球员,0.044675926,"[2,7,4]",10,1,2100,,0,2400,0,0,,0
1035033,1035,2,1035,7星球员3,拥有{0}/{1}名橙色7星及以上的球员,0.044675926,"[3,7,4]",10,1,2100,,0,2400,0,0,,0
1035034,1035,2,1035,7星球员4,拥有{0}/{1}名橙色7星及以上的球员,0.044675926,"[4,7,4]",10,1,2100,,0,2400,0,0,,0
1035035,1035,2,1035,7星球员5,拥有{0}/{1}名橙色7星及以上的球员,0.044675926,"[5,7,4]",10,1,2100,,0,2400,0,0,,0
1035036,1035,2,1035,8星球员1,拥有{0}/{1}名橙色8星及以上的球员,0.044675926,"[1,8,4]",10,1,2100,,0,2400,0,0,,0
1035037,1035,2,1035,8星球员2,拥有{0}/{1}名橙色8星及以上的球员,0.044675926,"[2,8,4]",10,1,2100,,0,2400,0,0,,0
1035038,1035,2,1035,8星球员3,拥有{0}/{1}名橙色8星及以上的球员,0.044675926,"[3,8,4]",10,1,2100,,0,2400,0,0,,0
1035039,1035,2,1035,8星球员4,拥有{0}/{1}名橙色8星及以上的球员,0.044675926,"[4,8,4]",10,1,2100,,0,2400,0,0,,0
1035040,1035,2,1035,8星球员5,拥有{0}/{1}名橙色8星及以上的球员,0.044675926,"[5,8,4]",10,1,2100,,0,2400,0,0,,0
1035041,1035,2,1035,9星球员1,拥有{0}/{1}名橙色9星及以上的球员,0.044675926,"[1,9,4]",10,1,2100,,0,2400,0,0,,0
1035042,1035,2,1035,9星球员2,拥有{0}/{1}名橙色9星及以上的球员,0.044675926,"[2,9,4]",10,1,2100,,0,2400,0,0,,0
1035043,1035,2,1035,9星球员3,拥有{0}/{1}名橙色9星及以上的球员,0.044675926,"[3,9,4]",10,1,2100,,0,2400,0,0,,0
1035044,1035,2,1035,9星球员4,拥有{0}/{1}名橙色9星及以上的球员,0.044675926,"[4,9,4]",10,1,2100,,0,2400,0,0,,0
1035045,1035,2,1035,9星球员5,拥有{0}/{1}名橙色9星及以上的球员,0.044675926,"[5,9,4]",10,1,2100,,0,2400,0,0,,0
1035046,1035,2,1035,10星球员1,拥有{0}/{1}名橙色10星及以上的球员,0.044675926,"[1,10,4]",10,1,2100,,0,2400,0,0,,0
1035047,1035,2,1035,10星球员2,拥有{0}/{1}名橙色10星及以上的球员,0.044675926,"[2,10,4]",10,1,2100,,0,2400,0,0,,0
1035048,1035,2,1035,10星球员3,拥有{0}/{1}名橙色10星及以上的球员,0.044675926,"[3,10,4]",10,1,2100,,0,2400,0,0,,0
1035049,1035,2,1035,10星球员4,拥有{0}/{1}名橙色10星及以上的球员,0.044675926,"[4,10,4]",10,1,2100,,0,2400,0,0,,0
1035050,1035,2,1035,10星球员5,拥有{0}/{1}名橙色10星及以上的球员,0.044675926,"[5,10,4]",10,1,2100,,0,2400,0,0,,0
1036001,1036,2,1036,初级球员1,拥有{0}/{1}名绿色品质球员,2:200234:10,"[5,1]",10,1,2100,,0,2400,0,0,,0
1036002,1036,2,1036,进阶球员1,拥有{0}/{1}名蓝色品质球员,2:200233:10,"[1,2]",10,1,2100,,0,2400,0,0,,0
1036003,1036,2,1036,进阶球员2,拥有{0}/{1}名蓝色品质球员,2:200233:10,"[3,2]",10,1,2100,,0,2400,0,0,,0
1036004,1036,2,1036,进阶球员3,拥有{0}/{1}名蓝色品质球员,2:200233:10,"[5,2]",10,1,2100,,0,2400,0,0,,0
1036005,1036,2,1036,高级球员1,拥有{0}/{1}名紫色品质球员,2:200232:10,"[1,3]",10,1,2100,,0,2400,0,0,,0
1036006,1036,2,1036,高级球员2,拥有{0}/{1}名紫色品质球员,2:200232:10,"[3,3]",10,1,2100,,0,2400,0,0,,0
1036007,1036,2,1036,高级球员3,拥有{0}/{1}名紫色品质球员,2:200232:10,"[5,3]",10,1,2100,,0,2400,0,0,,0
1036008,1036,2,1036,明星球员1,拥有{0}/{1}名橙色品质球员,2:200231:10,"[1,4]",10,1,2100,,0,2400,0,0,,0
1036009,1036,2,1036,明星球员2,拥有{0}/{1}名橙色品质球员,2:200231:10,"[3,4]",10,1,2100,,0,2400,0,0,,0
1036010,1036,2,1036,明星球员3,拥有{0}/{1}名橙色品质球员,2:200231:10,"[5,4]",10,1,2100,,0,2400,0,0,,0
1036011,1036,2,1036,天皇巨星1,拥有{0}/{1}名红色品质球员,2:200231:20,"[1,5]",10,1,2100,,0,2400,0,0,,0
1036012,1036,2,1036,天皇巨星2,拥有{0}/{1}名红色品质球员,2:200231:20,"[3,5]",10,1,2100,,0,2400,0,0,,0
1036013,1036,2,1036,天皇巨星3,拥有{0}/{1}名红色品质球员,2:200231:20,"[5,5]",10,1,2100,,0,2400,0,0,,0
1037001,1037,2,1037,球员战力1,拥有{0}/{1}名战力超过1000球员,1:01:10,"[1,1000]",10,1,2100,,0,2400,0,0,,0
1037002,1037,2,1037,球员战力2,拥有{0}/{1}名战力超过1000球员,1:01:10,"[3,1000]",10,1,2100,,0,2400,0,0,,0
1037003,1037,2,1037,球员战力3,拥有{0}/{1}名战力超过1000球员,1:01:10,"[5,1000]",10,1,2100,,0,2400,0,0,,0
1037004,1037,2,1037,球员战力4,拥有{0}/{1}名战力超过1500球员,1:01:10,"[1,1500]",10,1,2100,,0,2400,0,0,,0
1037005,1037,2,1037,球员战力5,拥有{0}/{1}名战力超过1500球员,1:01:10,"[3,1500]",10,1,2100,,0,2400,0,0,,0
1037006,1037,2,1037,球员战力6,拥有{0}/{1}名战力超过1500球员,1:01:10,"[5,1500]",10,1,2100,,0,2400,0,0,,0
1037007,1037,2,1037,球员战力7,拥有{0}/{1}名战力超过3000球员,1:01:10,"[1,3000]",10,1,2100,,0,2400,0,0,,0
1037008,1037,2,1037,球员战力8,拥有{0}/{1}名战力超过3000球员,1:01:10,"[3,3000]",10,1,2100,,0,2400,0,0,,0
1037009,1037,2,1037,球员战力9,拥有{0}/{1}名战力超过3000球员,1:01:10,"[5,3000]",10,1,2100,,0,2400,0,0,,0
1037010,1037,2,1037,球员战力10,拥有{0}/{1}名战力超过5000球员,1:01:10,"[1,5000]",10,1,2100,,0,2400,0,0,,0
1037011,1037,2,1037,球员战力11,拥有{0}/{1}名战力超过5000球员,1:01:10,"[3,5000]",10,1,2100,,0,2400,0,0,,0
1037012,1037,2,1037,球员战力12,拥有{0}/{1}名战力超过5000球员,1:01:10,"[5,5000]",10,1,2100,,0,2400,0,0,,0
1037013,1037,2,1037,球员战力13,拥有{0}/{1}名战力超过7500球员,1:01:10,"[1,7500]",10,1,2100,,0,2400,0,0,,0
1037014,1037,2,1037,球员战力14,拥有{0}/{1}名战力超过7500球员,1:01:10,"[3,7500]",10,1,2100,,0,2400,0,0,,0
1037015,1037,2,1037,球员战力15,拥有{0}/{1}名战力超过7500球员,1:01:10,"[5,7500]",10,1,2100,,0,2400,0,0,,0
1037016,1037,2,1037,球员战力16,拥有{0}/{1}名战力超过10000球员,1:01:10,"[1,10000]",10,1,2100,,0,2400,0,0,,0
1037017,1037,2,1037,球员战力17,拥有{0}/{1}名战力超过10000球员,1:01:10,"[3,10000]",10,1,2100,,0,2400,0,0,,0
1037018,1037,2,1037,球员战力18,拥有{0}/{1}名战力超过10000球员,1:01:10,"[5,10000]",10,1,2100,,0,2400,0,0,,0
1037019,1037,2,1037,球员战力19,拥有{0}/{1}名战力超过15000球员,1:01:10,"[1,15000]",10,1,2100,,0,2400,0,0,,0
1037020,1037,2,1037,球员战力20,拥有{0}/{1}名战力超过15000球员,1:01:10,"[3,15000]",10,1,2100,,0,2400,0,0,,0
1037021,1037,2,1037,球员战力21,拥有{0}/{1}名战力超过15000球员,1:01:10,"[5,15000]",10,1,2100,,0,2400,0,0,,0
1037022,1037,2,1037,球员战力22,拥有{0}/{1}名战力超过30000球员,1:01:10,"[1,30000]",10,1,2100,,0,2400,0,0,,0
1037023,1037,2,1037,球员战力23,拥有{0}/{1}名战力超过30000球员,1:01:10,"[3,30000]",10,1,2100,,0,2400,0,0,,0
1037024,1037,2,1037,球员战力24,拥有{0}/{1}名战力超过30000球员,1:01:10,"[5,30000]",10,1,2100,,0,2400,0,0,,0
1037025,1037,2,1037,球员战力25,拥有{0}/{1}名战力超过50000球员,1:01:10,"[1,50000]",10,1,2100,,0,2400,0,0,,0
1037026,1037,2,1037,球员战力26,拥有{0}/{1}名战力超过50000球员,1:01:10,"[3,50000]",10,1,2100,,0,2400,0,0,,0
1037027,1037,2,1037,球员战力27,拥有{0}/{1}名战力超过50000球员,1:01:10,"[5,50000]",10,1,2100,,0,2400,0,0,,0
1038001,1038,1,1038,俱乐部战力1,俱乐部战力达到{0}/{1},1:01:10,[2500],10,1,-1,,0,2400,0,0,,0
1038002,1038,1,1038,俱乐部战力2,俱乐部战力达到{0}/{1},1:01:10,[5000],10,1,-1,,0,2400,0,0,,0
1038003,1038,1,1038,俱乐部战力3,俱乐部战力达到{0}/{1},1:01:10,[10000],10,1,-1,,0,2400,0,0,,0
1038004,1038,1,1038,俱乐部战力4,俱乐部战力达到{0}/{1},1:01:10,[15000],10,1,-1,,0,2400,0,0,,0
1038005,1038,1,1038,俱乐部战力5,俱乐部战力达到{0}/{1},1:01:10,[20000],10,1,-1,,0,2400,0,0,,0
1038006,1038,1,1038,俱乐部战力6,俱乐部战力达到{0}/{1},1:01:10,[30000],10,1,-1,,0,2400,0,0,,0
1038007,1038,1,1038,俱乐部战力7,俱乐部战力达到{0}/{1},1:01:10,[40000],10,1,-1,,0,2400,0,0,,0
1038008,1038,1,1038,俱乐部战力8,俱乐部战力达到{0}/{1},1:01:10,[50000],10,1,-1,,0,2400,0,0,,0
1038009,1038,1,1038,俱乐部战力9,俱乐部战力达到{0}/{1},1:01:10,[75000],10,1,-1,,0,2400,0,0,,0
1038010,1038,1,1038,俱乐部战力10,俱乐部战力达到{0}/{1},1:01:10,[100000],10,1,-1,,0,2400,0,0,,0
1038011,1038,1,1038,俱乐部战力11,俱乐部战力达到{0}/{1},1:01:10,[150000],10,1,-1,,0,2400,0,0,,0
1038012,1038,1,1038,俱乐部战力12,俱乐部战力达到{0}/{1},1:01:10,[200000],10,1,-1,,0,2400,0,0,,0
1038013,1038,1,1038,俱乐部战力13,俱乐部战力达到{0}/{1},1:01:10,[300000],10,1,-1,,0,2400,0,0,,0
1038014,1038,1,1038,俱乐部战力14,俱乐部战力达到{0}/{1},1:01:10,[500000],10,1,-1,,0,2400,0,0,,0
1038015,1038,1,1038,俱乐部战力15,俱乐部战力达到{0}/{1},1:01:10,[750000],10,1,-1,,0,2400,0,0,,0
1038016,1038,1,1038,俱乐部战力16,俱乐部战力达到{0}/{1},1:01:10,[1000000],10,1,-1,,0,2400,0,0,,0
1038017,1038,1,1038,俱乐部战力17,俱乐部战力达到{0}/{1},1:01:10,[1500000],10,1,-1,,0,2400,0,0,,0
1038018,1038,1,1038,俱乐部战力18,俱乐部战力达到{0}/{1},1:01:10,[2000000],10,1,-1,,0,2400,0,0,,0
1038019,1038,1,1038,俱乐部战力19,俱乐部战力达到{0}/{1},1:01:10,[3000000],10,1,-1,,0,2400,0,0,,0
1038020,1038,1,1038,俱乐部战力20,俱乐部战力达到{0}/{1},1:01:10,[5000000],10,1,-1,,0,2400,0,0,,0
1038021,1038,1,1038,俱乐部战力21,俱乐部战力达到{0}/{1},1:01:10,[7500000],10,1,-1,,0,2400,0,0,,0
1038022,1038,1,1038,俱乐部战力22,俱乐部战力达到{0}/{1},1:01:10,[10000000],10,1,-1,,0,2400,0,0,,0
1038023,1038,1,1038,俱乐部战力23,俱乐部战力达到{0}/{1},1:01:10,[15000000],10,1,-1,,0,2400,0,0,,0
1038024,1038,1,1038,俱乐部战力24,俱乐部战力达到{0}/{1},1:01:10,[20000000],10,1,-1,,0,2400,0,0,,0
1038025,1038,1,1038,俱乐部战力25,俱乐部战力达到{0}/{1},1:01:10,[30000000],10,1,-1,,0,2400,0,0,,0
