Id,PoolId,CardId,Weight
1367,90,104019,9979
1368,90,104020,9982
1369,90,104020,9984
1370,90,104023,9987
1371,90,104025,9989
1372,90,104026,9992
1373,90,104027,9995
1374,90,104028,9997
1375,90,104030,9999
1376,90,104038,10000
1377,91,102004,227
1378,91,102005,455
1379,91,103001,682
1380,91,103002,909
1381,91,103003,1136
1382,91,103004,1364
1383,91,103005,1591
1384,91,103006,1818
1385,91,103007,2045
1386,91,103008,2273
1387,91,103009,2500
1388,91,103010,2727
1389,91,103011,2955
1390,91,103012,3182
1391,91,103013,3409
1392,91,103014,3636
1393,91,103015,3864
1394,91,103016,4091
1395,91,103017,4318
1396,91,103018,4545
1397,91,103019,4773
1398,91,103020,5000
1399,91,103021,5227
1400,91,103022,5455
1401,91,103023,5682
1402,91,103024,5909
1403,91,103025,6136
1404,91,103026,6364
1405,91,103027,6591
1406,91,103028,6818
1407,91,103029,7045
1408,91,103030,7273
1409,91,103031,7500
1410,91,103032,7727
1411,91,103033,7955
1412,91,103034,8182
1413,91,103035,8409
1414,91,103036,8636
1415,91,103037,8864
1416,91,103038,9091
1417,91,103039,9318
1418,91,103040,9545
1419,91,103041,9773
1420,91,103042,10000
1421,92,104024,8480
1422,92,104002,8640
1423,92,104003,8720
1424,92,104005,8800
1425,92,104009,8880
1426,92,104011,8960
1427,92,104012,9040
1428,92,104015,9120
1429,92,104017,9200
1430,92,104018,9280
1431,92,104019,9360
1432,92,104020,9440
1433,92,104020,9520
1434,92,104023,9600
1435,92,104025,9680
1436,92,104026,9760
1437,92,104027,9840
1438,92,104028,9920
1439,92,104030,9960
1440,92,104038,10000
1441,93,104024,10000
1442,100,102001,327
1443,100,102002,653
1444,100,102003,979
1445,100,102006,1305
1446,100,102007,1631
1447,100,102008,1957
1448,100,102009,2283
1449,100,102010,2609
1450,100,102011,2935
1451,100,102012,3261
1452,100,102013,3587
1453,100,102014,3913
1454,100,102015,4239
1455,100,102016,4565
1456,100,102017,4900
1457,100,101001,5188
1458,100,101002,5476
1459,100,101003,5765
1460,100,101004,6053
1461,100,101005,6341
1462,100,101006,6629
1463,100,101007,6918
1464,100,101008,7206
1465,100,101009,7494
1466,100,101010,7782
1467,100,101011,8071
1468,100,101012,8359
1469,100,101013,8647
1470,100,101014,8935
1471,100,101015,9224
1472,100,101016,9512
1473,100,101017,9800
1474,100,102004,9803
1475,100,102005,9807
1476,100,103001,9810
1477,100,103002,9814
1478,100,103003,9817
1479,100,103004,9820
1480,100,103005,9824
1481,100,103006,9827
1482,100,103007,9831
1483,100,103008,9834
1484,100,103009,9838
1485,100,103010,9841
1486,100,103011,9844
1487,100,103012,9848
1488,100,103013,9851
1489,100,103014,9855
1490,100,103015,9858
1491,100,103016,9861
1492,100,103017,9865
1493,100,103018,9868
1494,100,103019,9872
1495,100,103020,9875
1496,100,103021,9878
1497,100,103022,9882
1498,100,103023,9885
1499,100,103024,9889
1500,100,103025,9892
1501,100,103026,9895
1502,100,103027,9899
1503,100,103028,9902
1504,100,103029,9906
1505,100,103030,9909
1506,100,103031,9913
1507,100,103032,9916
1508,100,103033,9919
1509,100,103034,9923
1510,100,103035,9926
1511,100,103036,9930
1512,100,103037,9933
1513,100,103038,9936
1514,100,103039,9940
1515,100,103040,9943
1516,100,103041,9947
1517,100,103042,9950
1518,100,104002,9955
1519,100,104003,9958
1520,100,104005,9961
1521,100,104009,9963
1522,100,104011,9966
1523,100,104012,9968
1524,100,104015,9971
1525,100,104017,9974
1526,100,104018,9976
1527,100,104019,9979
1528,100,104020,9982
1529,100,104020,9984
1530,100,104023,9987
1531,100,104025,9989
1532,100,104026,9992
1533,100,104027,9995
1534,100,104028,9997
1535,100,104030,9999
1536,100,104038,10000
1537,101,102004,227
1538,101,102005,455
1539,101,103001,682
1540,101,103002,909
1541,101,103003,1136
1542,101,103004,1364
1543,101,103005,1591
1544,101,103006,1818
1545,101,103007,2045
1546,101,103008,2273
1547,101,103009,2500
1548,101,103010,2727
1549,101,103011,2955
1550,101,103012,3182
1551,101,103013,3409
1552,101,103014,3636
1553,101,103015,3864
1554,101,103016,4091
1555,101,103017,4318
1556,101,103018,4545
1557,101,103019,4773
1558,101,103020,5000
1559,101,103021,5227
1560,101,103022,5455
1561,101,103023,5682
1562,101,103024,5909
1563,101,103025,6136
1564,101,103026,6364
1565,101,103027,6591
1566,101,103028,6818
1567,101,103029,7045
1568,101,103030,7273
1569,101,103031,7500
1570,101,103032,7727
1571,101,103033,7955
1572,101,103034,8182
1573,101,103035,8409
1574,101,103036,8636
1575,101,103037,8864
1576,101,103038,9091
1577,101,103039,9318
1578,101,103040,9545
1579,101,103041,9773
1580,101,103042,10000
1581,102,104032,8480
1582,102,104002,8640
1583,102,104003,8720
1584,102,104005,8800
1585,102,104009,8880
1586,102,104011,8960
1587,102,104012,9040
1588,102,104015,9120
1589,102,104017,9200
1590,102,104018,9280
1591,102,104019,9360
1592,102,104020,9440
1593,102,104020,9520
1594,102,104023,9600
1595,102,104025,9680
1596,102,104026,9760
1597,102,104027,9840
1598,102,104028,9920
1599,102,104030,9960
1600,102,104038,10000
1601,103,104032,10000
1602,100,102001,327
1603,100,102002,653
1604,100,102003,979
1605,100,102006,1305
1606,100,102007,1631
1607,100,102008,1957
1608,100,102009,2283
1609,100,102010,2609
1610,100,102011,2935
1611,100,102012,3261
1612,100,102013,3587
1613,100,102014,3913
1614,100,102015,4239
1615,100,102016,4565
1616,100,102017,4900
1617,100,101001,5188
1618,100,101002,5476
1619,100,101003,5765
1620,100,101004,6053
1621,100,101005,6341
1622,100,101006,6629
1623,100,101007,6918
1624,100,101008,7206
1625,100,101009,7494
1626,100,101010,7782
1627,100,101011,8071
1628,100,101012,8359
1629,100,101013,8647
1630,100,101014,8935
1631,100,101015,9224
1632,100,101016,9512
1633,100,101017,9800
1634,100,102004,9803
1635,100,102005,9807
1636,100,103001,9810
1637,100,103002,9814
1638,100,103003,9817
1639,100,103004,9820
1640,100,103005,9824
1641,100,103006,9827
1642,100,103007,9831
1643,100,103008,9834
1644,100,103009,9838
1645,100,103010,9841
1646,100,103011,9844
1647,100,103012,9848
1648,100,103013,9851
1649,100,103014,9855
1650,100,103015,9858
1651,100,103016,9861
1652,100,103017,9865
1653,100,103018,9868
1654,100,103019,9872
1655,100,103020,9875
1656,100,103021,9878
1657,100,103022,9882
1658,100,103023,9885
1659,100,103024,9889
1660,100,103025,9892
1661,100,103026,9895
1662,100,103027,9899
1663,100,103028,9902
1664,100,103029,9906
1665,100,103030,9909
1666,100,103031,9913
1667,100,103032,9916
1668,100,103033,9919
1669,100,103034,9923
1670,100,103035,9926
1671,100,103036,9930
1672,100,103037,9933
1673,100,103038,9936
1674,100,103039,9940
1675,100,103040,9943
1676,100,103041,9947
1677,100,103042,9950
1678,100,104002,9955
1679,100,104003,9958
1680,100,104005,9961
1681,100,104009,9963
1682,100,104011,9966
1683,100,104012,9968
1684,100,104015,9971
1685,100,104017,9974
1686,100,104018,9976
1687,100,104019,9979
1688,100,104020,9982
1689,100,104020,9984
1690,100,104023,9987
1691,100,104025,9989
1692,100,104026,9992
1693,100,104027,9995
1694,100,104028,9997
1695,100,104030,9999
1696,100,104038,10000
1697,101,102004,227
1698,101,102005,455
1699,101,103001,682
1700,101,103002,909
1701,101,103003,1136
1702,101,103004,1364
1703,101,103005,1591
1704,101,103006,1818
1705,101,103007,2045
1706,101,103008,2273
1707,101,103009,2500
1708,101,103010,2727
1709,101,103011,2955
1710,101,103012,3182
1711,101,103013,3409
1712,101,103014,3636
1713,101,103015,3864
1714,101,103016,4091
1715,101,103017,4318
1716,101,103018,4545
1717,101,103019,4773
1718,101,103020,5000
1719,101,103021,5227
1720,101,103022,5455
1721,101,103023,5682
1722,101,103024,5909
1723,101,103025,6136
1724,101,103026,6364
1725,101,103027,6591
1726,101,103028,6818
1727,101,103029,7045
1728,101,103030,7273
1729,101,103031,7500
1730,101,103032,7727
1731,101,103033,7955
1732,101,103034,8182
1733,101,103035,8409
1734,101,103036,8636
1735,101,103037,8864
1736,101,103038,9091
1737,101,103039,9318
1738,101,103040,9545
1739,101,103041,9773
1740,101,103042,10000
1741,102,104032,8480
1742,102,104002,8640
1743,102,104003,8720
1744,102,104005,8800
1745,102,104009,8880
1746,102,104011,8960
1747,102,104012,9040
1748,102,104015,9120
1749,102,104017,9200
1750,102,104018,9280
1751,102,104019,9360
1752,102,104020,9440
1753,102,104020,9520
1754,102,104023,9600
1755,102,104025,9680
1756,102,104026,9760
1757,102,104027,9840
1758,102,104028,9920
1759,102,104030,9960
1760,102,104038,10000
1761,103,104032,10000
1762,290,101001,630
1763,290,101003,1260
1764,290,101008,1890
1765,290,101012,2520
1766,290,101014,3150
1767,290,101016,3780
1768,290,102001,4330
1769,290,102003,4880
1770,290,102004,5430
1771,290,102005,5980
1772,290,102006,6530
1773,290,102007,7080
1774,290,102010,7630
1775,290,102013,8180
1776,290,102015,8730
1777,290,103002,8785
1778,290,103005,8840
1779,290,103008,8895
1780,290,103014,8950
1781,290,103015,9005
1782,290,103016,9060
1783,290,103017,9115
1784,290,103018,9170
1785,290,103019,9225
1786,290,103020,9280
1787,290,103022,9335
1788,290,103023,9390
1789,290,103025,9445
1790,290,103027,9500
1791,290,103028,9555
1792,290,103031,9610
1793,290,103033,9665
1794,290,103034,9720
1795,290,103035,9775
1796,290,103036,9830
1797,290,103040,9885
1798,290,104002,9891
1799,290,104003,9897
1800,290,104004,9903
1801,290,104005,9909
1802,290,104006,9915
1803,290,104010,9921
1804,290,104011,9927
1805,290,104015,9933
1806,290,104017,9939
1807,290,104019,9945
1808,290,104022,9951
1809,290,104023,9957
1810,290,104025,9963
1811,290,104026,9969
1812,290,104030,9975
1813,290,104032,9981
1814,290,104038,10000
1815,291,103002,476
1816,291,103005,952
1817,291,103008,1428
1818,291,103014,1904
1819,291,103015,2380
1820,291,103016,2856
1821,291,103017,3332
1822,291,103018,3808
1823,291,103019,4284
1824,291,103020,4760
1825,291,103022,5236
1826,291,103023,5712
1827,291,103025,6188
1828,291,103027,6664
1829,291,103028,7140
1830,291,103031,7616
1831,291,103033,8092
1832,291,103034,8568
1833,291,103035,9044
1834,291,103036,9520
1835,291,103040,10000
1836,292,104040,8000
1837,292,104003,8120
1838,292,104004,8240
1839,292,104005,8360
1840,292,104006,8480
1841,292,104010,8600
1842,292,104011,8720
1843,292,104015,8840
1844,292,104017,8960
1845,292,104019,9080
1846,292,104022,9200
1847,292,104023,9320
1848,292,104025,9440
1849,292,104026,9560
1850,292,104030,9680
1851,292,104032,9800
1852,292,104038,9920
1853,292,104002,10000
1854,293,104040,10000
1855,300,101002,492
1856,300,101004,984
1857,300,101005,1476
1858,300,101006,1968
1859,300,101007,2460
1860,300,101009,2952
1861,300,101010,3444
1862,300,101011,3936
1863,300,101013,4428
1864,300,101015,4920
1865,300,101017,5412
1866,300,102002,5853
1867,300,102008,6294
1868,300,102009,6735
1869,300,102011,7176
1870,300,102012,7617
1871,300,102014,8058
1872,300,102016,8499
1873,300,102017,8940
1874,300,103001,8985
1875,300,103003,9030
1876,300,103004,9075
1877,300,103006,9120
1878,300,103007,9165
1879,300,103009,9210
1880,300,103010,9255
1881,300,103011,9300
1882,300,103012,9345
1883,300,103013,9390
1884,300,103021,9435
1885,300,103024,9480
1886,300,103026,9525
1887,300,103029,9570
1888,300,103030,9615
1889,300,103032,9660
1890,300,103037,9705
1891,300,103038,9750
1892,300,103039,9795
1893,300,103041,9840
1894,300,103042,9885
1895,300,104007,9891
1896,300,104008,9897
1897,300,104009,9903
1898,300,104012,9909
1899,300,104013,9915
1900,300,104014,9921
1901,300,104016,9927
1902,300,104018,9933
1903,300,104020,9939
1904,300,104024,9945
1905,300,104027,9951
1906,300,104028,9957
1907,300,104029,9963
1908,300,104031,9969
1909,300,104033,9975
1910,300,104034,9981
1911,300,104035,10000
1912,301,103001,476
1913,301,103003,952
1914,301,103004,1428
1915,301,103006,1904
1916,301,103007,2380
1917,301,103009,2856
1918,301,103010,3332
1919,301,103011,3808
1920,301,103012,4284
1921,301,103013,4760
1922,301,103021,5236
1923,301,103024,5712
1924,301,103026,6188
1925,301,103029,6664
1926,301,103030,7140
1927,301,103032,7616
1928,301,103037,8092
1929,301,103038,8568
1930,301,103039,9044
1931,301,103041,9520
1932,301,103042,10000
1933,302,104041,8000
1934,302,104008,8120
1935,302,104009,8240
1936,302,104012,8360
1937,302,104013,8480
1938,302,104014,8600
1939,302,104016,8720
1940,302,104018,8840
1941,302,104020,8960
1942,302,104024,9080
1943,302,104027,9200
1944,302,104028,9320
1945,302,104029,9440
1946,302,104031,9560
1947,302,104033,9680
1948,302,104034,9800
1949,302,104035,9920
1950,302,104007,10000
1951,303,104041,10000
1952,400,101001,630
1953,400,101003,1260
1954,400,101008,1890
1955,400,101012,2520
1956,400,101014,3150
1957,400,101016,3780
1958,400,102001,4330
1959,400,102003,4880
1960,400,102004,5430
1961,400,102005,5980
1962,400,102006,6530
1963,400,102007,7080
1964,400,102010,7630
1965,400,102013,8180
1966,400,102015,8730
1967,400,103002,8785
1968,400,103005,8840
1969,400,103008,8895
1970,400,103014,8950
1971,400,103015,9005
1972,400,103016,9060
1973,400,103017,9115
1974,400,103018,9170
1975,400,103019,9225
1976,400,103020,9280
1977,400,103022,9335
1978,400,103023,9390
1979,400,103025,9445
1980,400,103027,9500
1981,400,103028,9555
1982,400,103031,9610
1983,400,103033,9665
1984,400,103034,9720
1985,400,103035,9775
1986,400,103036,9830
1987,400,103040,9885
1988,400,104002,9891
1989,400,104003,9897
1990,400,104004,9903
1991,400,104005,9909
1992,400,104006,9915
1993,400,104010,9921
1994,400,104011,9927
1995,400,104015,9933
1996,400,104017,9939
1997,400,104019,9945
1998,400,104022,9951
1999,400,104023,9957
2000,400,104025,9963
2001,400,104026,9969
2002,400,104030,9975
2003,400,104032,9981
2004,400,104038,10000
2005,401,103002,476
2006,401,103005,952
2007,401,103008,1428
2008,401,103014,1904
2009,401,103015,2380
2010,401,103016,2856
2011,401,103017,3332
2012,401,103018,3808
2013,401,103019,4284
2014,401,103020,4760
2015,401,103022,5236
2016,401,103023,5712
2017,401,103025,6188
2018,401,103027,6664
2019,401,103028,7140
2020,401,103031,7616
2021,401,103033,8092
2022,401,103034,8568
2023,401,103035,9044
2024,401,103036,9520
2025,401,103040,10000
2026,402,104042,8000
2027,402,104003,8120
2028,402,104004,8240
2029,402,104005,8360
2030,402,104006,8480
2031,402,104010,8600
2032,402,104011,8720
2033,402,104015,8840
2034,402,104017,8960
2035,402,104019,9080
2036,402,104022,9200
2037,402,104023,9320
2038,402,104025,9440
2039,402,104026,9560
2040,402,104030,9680
2041,402,104032,9800
2042,402,104038,9920
2043,402,104002,10000
2044,403,104042,10000
2045,410,101002,492
2046,410,101004,984
2047,410,101005,1476
2048,410,101006,1968
2049,410,101007,2460
2050,410,101009,2952
2051,410,101010,3444
2052,410,101011,3936
2053,410,101013,4428
2054,410,101015,4920
2055,410,101017,5412
2056,410,102002,5853
2057,410,102008,6294
2058,410,102009,6735
2059,410,102011,7176
2060,410,102012,7617
2061,410,102014,8058
2062,410,102016,8499
2063,410,102017,8940
2064,410,103001,8985
2065,410,103003,9030
2066,410,103004,9075
2067,410,103006,9120
2068,410,103007,9165
2069,410,103009,9210
2070,410,103010,9255
2071,410,103011,9300
2072,410,103012,9345
2073,410,103013,9390
2074,410,103021,9435
2075,410,103024,9480
2076,410,103026,9525
2077,410,103029,9570
2078,410,103030,9615
2079,410,103032,9660
2080,410,103037,9705
2081,410,103038,9750
2082,410,103039,9795
2083,410,103041,9840
2084,410,103042,9885
2085,410,104007,9891
2086,410,104008,9897
2087,410,104009,9903
2088,410,104012,9909
2089,410,104013,9915
2090,410,104014,9921
2091,410,104016,9927
2092,410,104018,9933
2093,410,104020,9939
2094,410,104024,9945
2095,410,104027,9951
2096,410,104028,9957
2097,410,104029,9963
2098,410,104031,9969
2099,410,104033,9975
2100,410,104034,9981
2101,410,104035,10000
2102,411,103001,476
2103,411,103003,952
2104,411,103004,1428
2105,411,103006,1904
2106,411,103007,2380
2107,411,103009,2856
2108,411,103010,3332
2109,411,103011,3808
2110,411,103012,4284
2111,411,103013,4760
2112,411,103021,5236
2113,411,103024,5712
2114,411,103026,6188
2115,411,103029,6664
2116,411,103030,7140
2117,411,103032,7616
2118,411,103037,8092
2119,411,103038,8568
2120,411,103039,9044
2121,411,103041,9520
2122,411,103042,10000
2123,412,104043,8000
2124,412,104008,8120
2125,412,104009,8240
2126,412,104012,8360
2127,412,104013,8480
2128,412,104014,8600
2129,412,104016,8720
2130,412,104018,8840
2131,412,104020,8960
2132,412,104024,9080
2133,412,104027,9200
2134,412,104028,9320
2135,412,104029,9440
2136,412,104031,9560
2137,412,104033,9680
2138,412,104034,9800
2139,412,104035,9920
2140,412,104007,10000
2141,413,104043,10000
2142,510,101001,630
2143,510,101003,1260
2144,510,101008,1890
2145,510,101012,2520
2146,510,101014,3150
2147,510,101016,3780
2148,510,102001,4330
2149,510,102003,4880
2150,510,102004,5430
2151,510,102005,5980
2152,510,102006,6530
2153,510,102007,7080
2154,510,102010,7630
2155,510,102013,8180
2156,510,102015,8730
2157,510,103002,8785
2158,510,103005,8840
2159,510,103008,8895
2160,510,103014,8950
2161,510,103015,9005
2162,510,103016,9060
2163,510,103017,9115
2164,510,103018,9170
2165,510,103019,9225
2166,510,103020,9280
2167,510,103022,9335
2168,510,103023,9390
2169,510,103025,9445
2170,510,103027,9500
2171,510,103028,9555
2172,510,103031,9610
2173,510,103033,9665
2174,510,103034,9720
2175,510,103035,9775
2176,510,103036,9830
2177,510,103040,9885
2178,510,104002,9891
2179,510,104003,9897
2180,510,104004,9903
2181,510,104005,9909
2182,510,104006,9915
2183,510,104010,9921
2184,510,104011,9927
2185,510,104015,9933
2186,510,104017,9939
2187,510,104019,9945
2188,510,104022,9951
2189,510,104023,9957
2190,510,104025,9963
2191,510,104026,9969
2192,510,104030,9975
2193,510,104032,9981
2194,510,104038,10000
2195,511,103002,476
2196,511,103005,952
2197,511,103008,1428
2198,511,103014,1904
2199,511,103015,2380
2200,511,103016,2856
2201,511,103017,3332
2202,511,103018,3808
2203,511,103019,4284
2204,511,103020,4760
2205,511,103022,5236
2206,511,103023,5712
2207,511,103025,6188
2208,511,103027,6664
2209,511,103028,7140
2210,511,103031,7616
2211,511,103033,8092
2212,511,103034,8568
2213,511,103035,9044
2214,511,103036,9520
2215,511,103040,10000
2216,512,104044,8000
2217,512,104003,8120
2218,512,104004,8240
2219,512,104005,8360
2220,512,104006,8480
2221,512,104010,8600
2222,512,104011,8720
2223,512,104015,8840
2224,512,104017,8960
2225,512,104019,9080
2226,512,104022,9200
2227,512,104023,9320
2228,512,104025,9440
2229,512,104026,9560
2230,512,104030,9680
2231,512,104032,9800
2232,512,104038,9920
2233,512,104002,10000
2234,513,104044,10000
2235,520,101002,492
2236,520,101004,984
2237,520,101005,1476
2238,520,101006,1968
2239,520,101007,2460
2240,520,101009,2952
2241,520,101010,3444
2242,520,101011,3936
2243,520,101013,4428
2244,520,101015,4920
2245,520,101017,5412
2246,520,102002,5853
2247,520,102008,6294
2248,520,102009,6735
2249,520,102011,7176
2250,520,102012,7617
2251,520,102014,8058
2252,520,102016,8499
2253,520,102017,8940
2254,520,103001,8985
2255,520,103003,9030
2256,520,103004,9075
2257,520,103006,9120
2258,520,103007,9165
2259,520,103009,9210
2260,520,103010,9255
2261,520,103011,9300
2262,520,103012,9345
2263,520,103013,9390
2264,520,103021,9435
2265,520,103024,9480
2266,520,103026,9525
2267,520,103029,9570
2268,520,103030,9615
2269,520,103032,9660
2270,520,103037,9705
2271,520,103038,9750
2272,520,103039,9795
2273,520,103041,9840
2274,520,103042,9885
2275,520,104007,9891
2276,520,104008,9897
2277,520,104009,9903
2278,520,104012,9909
2279,520,104013,9915
2280,520,104014,9921
2281,520,104016,9927
2282,520,104018,9933
2283,520,104020,9939
2284,520,104024,9945
2285,520,104027,9951
2286,520,104028,9957
2287,520,104029,9963
2288,520,104031,9969
2289,520,104033,9975
2290,520,104034,9981
2291,520,104035,10000
2292,521,103001,476
2293,521,103003,952
2294,521,103004,1428
2295,521,103006,1904
2296,521,103007,2380
2297,521,103009,2856
2298,521,103010,3332
2299,521,103011,3808
2300,521,103012,4284
2301,521,103013,4760
2302,521,103021,5236
2303,521,103024,5712
2304,521,103026,6188
2305,521,103029,6664
2306,521,103030,7140
2307,521,103032,7616
2308,521,103037,8092
2309,521,103038,8568
2310,521,103039,9044
2311,521,103041,9520
2312,521,103042,10000
2313,522,104045,8000
2314,522,104008,8120
2315,522,104009,8240
2316,522,104012,8360
2317,522,104013,8480
2318,522,104014,8600
2319,522,104016,8720
2320,522,104018,8840
2321,522,104020,8960
2322,522,104024,9080
2323,522,104027,9200
2324,522,104028,9320
2325,522,104029,9440
2326,522,104031,9560
2327,522,104033,9680
2328,522,104034,9800
2329,522,104035,9920
2330,522,104007,10000
2331,523,104045,10000
2332,890,101001,630
2333,890,101003,1260
2334,890,101008,1890
2335,890,101012,2520
2336,890,101014,3150
2337,890,101016,3780
2338,890,102001,4330
2339,890,102003,4880
2340,890,102004,5430
2341,890,102005,5980
2342,890,102006,6530
2343,890,102007,7080
2344,890,102010,7630
2345,890,102013,8180
2346,890,102015,8730
2347,890,103002,8785
2348,890,103005,8840
2349,890,103008,8895
2350,890,103014,8950
2351,890,103015,9005
2352,890,103016,9060
2353,890,103017,9115
2354,890,103018,9170
2355,890,103019,9225
2356,890,103020,9280
2357,890,103022,9335
2358,890,103023,9390
2359,890,103025,9445
2360,890,103027,9500
2361,890,103028,9555
2362,890,103031,9610
2363,890,103033,9665
2364,890,103034,9720
2365,890,103035,9775
2366,890,103036,9830
2367,890,103040,9885
2368,890,104002,9891
2369,890,104003,9897
2370,890,104004,9903
2371,890,104005,9909
2372,890,104006,9915
2373,890,104010,9921
2374,890,104011,9927
2375,890,104015,9933
2376,890,104017,9939
2377,890,104019,9945
2378,890,104022,9951
2379,890,104023,9957
2380,890,104025,9963
2381,890,104026,9969
2382,890,104030,9975
2383,890,104032,9981
2384,890,104038,10000
2385,891,103002,476
2386,891,103005,952
2387,891,103008,1428
2388,891,103014,1904
2389,891,103015,2380
2390,891,103016,2856
2391,891,103017,3332
2392,891,103018,3808
2393,891,103019,4284
2394,891,103020,4760
2395,891,103022,5236
2396,891,103023,5712
2397,891,103025,6188
2398,891,103027,6664
2399,891,103028,7140
2400,891,103031,7616
2401,891,103033,8092
2402,891,103034,8568
2403,891,103035,9044
2404,891,103036,9520
2405,891,103040,10000
2406,892,104046,8000
2407,892,104003,8120
2408,892,104004,8240
2409,892,104005,8360
2410,892,104006,8480
2411,892,104010,8600
2412,892,104011,8720
2413,892,104015,8840
2414,892,104017,8960
2415,892,104019,9080
2416,892,104022,9200
2417,892,104023,9320
2418,892,104025,9440
2419,892,104026,9560
2420,892,104030,9680
2421,892,104032,9800
2422,892,104038,9920
2423,892,104002,10000
2424,893,104046,10000
2425,900,101002,492
2426,900,101004,984
2427,900,101005,1476
2428,900,101006,1968
2429,900,101007,2460
2430,900,101009,2952
2431,900,101010,3444
2432,900,101011,3936
2433,900,101013,4428
2434,900,101015,4920
2435,900,101017,5412
2436,900,102002,5853
2437,900,102008,6294
2438,900,102009,6735
2439,900,102011,7176
2440,900,102012,7617
2441,900,102014,8058
2442,900,102016,8499
2443,900,102017,8940
2444,900,103001,8985
2445,900,103003,9030
2446,900,103004,9075
2447,900,103006,9120
2448,900,103007,9165
2449,900,103009,9210
2450,900,103010,9255
2451,900,103011,9300
2452,900,103012,9345
2453,900,103013,9390
2454,900,103021,9435
2455,900,103024,9480
2456,900,103026,9525
2457,900,103029,9570
2458,900,103030,9615
2459,900,103032,9660
2460,900,103037,9705
2461,900,103038,9750
2462,900,103039,9795
2463,900,103041,9840
2464,900,103042,9885
2465,900,104007,9891
2466,900,104008,9897
2467,900,104009,9903
2468,900,104012,9909
2469,900,104013,9915
2470,900,104014,9921
2471,900,104016,9927
2472,900,104018,9933
2473,900,104020,9939
2474,900,104024,9945
2475,900,104027,9951
2476,900,104028,9957
2477,900,104029,9963
2478,900,104031,9969
2479,900,104033,9975
2480,900,104034,9981
2481,900,104035,10000
2482,901,103001,476
2483,901,103003,952
2484,901,103004,1428
2485,901,103006,1904
2486,901,103007,2380
2487,901,103009,2856
2488,901,103010,3332
2489,901,103011,3808
2490,901,103012,4284
2491,901,103013,4760
2492,901,103021,5236
2493,901,103024,5712
2494,901,103026,6188
2495,901,103029,6664
2496,901,103030,7140
2497,901,103032,7616
2498,901,103037,8092
2499,901,103038,8568
2500,901,103039,9044
2501,901,103041,9520
2502,901,103042,10000
2503,902,104047,8000
2504,902,104008,8120
2505,902,104009,8240
2506,902,104012,8360
2507,902,104013,8480
2508,902,104014,8600
2509,902,104016,8720
2510,902,104018,8840
2511,902,104020,8960
2512,902,104024,9080
2513,902,104027,9200
2514,902,104028,9320
2515,902,104029,9440
2516,902,104031,9560
2517,902,104033,9680
2518,902,104034,9800
2519,902,104035,9920
2520,902,104007,10000
2521,903,104047,10000
