Id,Name,Icon,Skindex,Sklv,Action,Actparam,Actobj,Side,When,Wparam2,Wparam1,Bufftime,Time,Desc,Fire
104005340,强化队友,102001210,3,4,addbuff,"[5,0,30]","[""2""]",0,onbattle,-1,=,12,-1,战斗开始时，增加得分后卫30%篮板能力，持续1节。获得篮板后必定发动[长传快攻]，且进攻球员命中率中幅提升。,1
104005350,强化队友,102001210,3,5,addbuff,"[5,0,40]","[""2""]",0,onbattle,-1,=,12,-1,战斗开始时，增加得分后卫40%篮板能力，持续1节。获得篮板后必定发动[长传快攻]，且进攻球员命中率大幅提升。,1
104005360,强化队友,102001210,3,6,addbuff,"[5,0,50]","[""2""]",0,onbattle,-1,=,12,-1,战斗开始时，增加得分后卫50%篮板能力，持续1节。获得篮板后必定发动[长传快攻]，且进攻球员命中率大幅提升。,1
104005410,共命,104005410,4,1,forceoff,[20],"[""pointer""]",1,onoff,0,=,-1,-1,被换下场时，20%概率强制把对方得分最高的球员换下场。,0
104005420,共命,104005410,4,2,forceoff,[40],"[""pointer""]",1,onoff,0,=,-1,-1,被换下场时，40%概率强制把对方得分最高的球员换下场。被换下场球员小概率不回复体力。,0
104005430,共命,104005410,4,3,forceoff,[60],"[""pointer""]",1,onoff,0,=,-1,-1,被换下场时，60%概率强制把对方得分最高的球员换下场。被换下场球员小概率不回复体力，且小概率状态低迷。,0
104005440,共命,104005410,4,4,forceoff,[80],"[""pointer""]",1,onoff,0,=,-1,-1,被换下场时，80%概率强制把对方得分最高的球员换下场。被换下场球员较小概率不回复体力，且小概率状态下降。,0
104005450,共命,104005410,4,5,forceoff,[100],"[""pointer""]",1,onoff,0,=,-1,-1,被换下场时，100%概率强制把对方得分最高的球员换下场。被换下场球员较小概率不回复体力，且较小概率状态下降。,0
104005460,共命,104005410,4,6,forceoff,[100],"[""pointer""]",1,onoff,0,=,-1,-1,被换下场时，100%概率强制把对方得分最高的球员换下场。被换下场球员有概率不回复体力，且有概率状态下降。,0
104006110,篮板强化,101004110,1,1,addbuff,"[5,0,10]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加10%篮板能力，持续10分钟,0
104006120,篮板强化,101004110,1,2,addbuff,"[5,0,15]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加15%篮板能力，持续10分钟。,0
104006130,篮板强化,101004110,1,3,addbuff,"[5,0,20]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加20%篮板能力，持续10分钟,0
104006140,篮板强化,101004110,1,4,addbuff,"[5,0,30]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加30%篮板能力，持续10分钟,0
104006150,篮板强化,101004110,1,5,addbuff,"[5,0,40]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加40%篮板能力，持续10分钟,0
104006160,篮板强化,101004110,1,6,addbuff,"[5,0,50]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加50%篮板能力，持续10分钟,0
104006210,强化队友,102001210,2,1,addbuff,"[6,0,10]","[""4""]",0,onbattle,-1,=,10,-1,战斗开始时，增加大前锋10%得分能力，持续10分钟,0
104006220,强化队友,102001210,2,2,addbuff,"[6,0,15]","[""4""]",0,onbattle,-1,=,10,-1,战斗开始时，增加大前锋15%得分能力，持续10分钟，且小幅度增强大前锋的[终结]能力。,0
104006230,强化队友,102001210,2,3,addbuff,"[6,0,20]","[""4""]",0,onbattle,-1,=,10,-1,战斗开始时，增加大前锋20%得分能力，持续10分钟，且中幅度增强大前锋的[终结]能力。,0
104006240,强化队友,102001210,2,4,addbuff,"[6,0,30]","[""4""]",0,onbattle,-1,=,10,-1,战斗开始时，增加大前锋30%得分能力，持续10分钟，且较大幅度增强大前锋的[终结]能力。,0
104006250,强化队友,102001210,2,5,addbuff,"[6,0,40]","[""4""]",0,onbattle,-1,=,10,-1,战斗开始时，增加大前锋40%得分能力，持续10分钟，且较大幅度增强大前锋的[终结]能力。,0
104006260,强化队友,102001210,2,6,addbuff,"[6,0,55]","[""4""]",0,onbattle,-1,=,10,-1,战斗开始时，增加大前锋55%得分能力，持续10分钟，且较大幅度增强大前锋的[终结]能力。,0
104006310,强化队友,102001210,3,1,addbuff,"[5,0,10]","[""5""]",0,onbattle,-1,=,12,-1,战斗开始时，增加中锋10%篮板能力，持续1节。,1
104006320,强化队友,102001210,3,2,addbuff,"[5,0,15]","[""5""]",0,onbattle,-1,=,12,-1,战斗开始时，增加中锋15%篮板能力，同时小幅度增加[篮板卡位]能力，持续1节。,1
104006330,强化队友,102001210,3,3,addbuff,"[5,0,20]","[""5""]",0,onbattle,-1,=,12,-1,战斗开始时，增加中锋20%篮板能力，同时小幅度增加[篮板卡位]和[落点判断]能力，持续1节。,1
104006340,强化队友,102001210,3,4,addbuff,"[5,0,30]","[""5""]",0,onbattle,-1,=,12,-1,战斗开始时，增加中锋30%篮板能力，同时中幅度增加[篮板卡位]和[落点判断]能力，持续1节。,1
104006350,强化队友,102001210,3,5,addbuff,"[5,0,40]","[""5""]",0,onbattle,-1,=,12,-1,战斗开始时，增加中锋40%篮板能力，同时较大幅度增加[篮板卡位]和[落点判断]能力，持续1节。,1
104006360,强化队友,102001210,3,6,addbuff,"[5,0,50]","[""5""]",0,onbattle,-1,=,12,-1,战斗开始时，增加中锋50%篮板能力，同时较大幅度增加[篮板卡位]和[落点判断]能力，持续1节。,1
104006410,削弱得分,104006410,4,1,addbuff,"[6,0,-5]","[""ran""]",1,onroundfreq,10,=,3,-1,每10分钟，降低对方随机球员5%得分能力，持续3分钟。,0
104006420,削弱得分,104006410,4,2,addbuff,"[6,0,-8]","[""ran""]",1,onroundfreq,10,=,3,-1,每10分钟，降低对方随机球员8%得分能力，持续3分钟。小概率削弱对方[手感]。,0
104006430,削弱得分,104006410,4,3,addbuff,"[6,0,-10]","[""ran""]",1,onroundfreq,10,=,3,-1,每10分钟，降低对方随机球员10%得分能力，持续3分钟。小概率削弱对方[手感]。,0
104006440,削弱得分,104006410,4,4,addbuff,"[6,0,-15]","[""ran""]",1,onroundfreq,10,=,3,-1,每10分钟，降低对方随机球员15%得分能力，持续3分钟。中概率削弱对方[手感]。,0
104006450,削弱得分,104006410,4,5,addbuff,"[6,0,-20]","[""ran""]",1,onroundfreq,10,=,3,-1,每10分钟，降低对方随机球员20%得分能力，持续3分钟。大概率削弱对方[手感]。,0
104006460,削弱得分,104006410,4,6,addbuff,"[6,0,-30]","[""ran""]",1,onroundfreq,10,=,3,-1,每10分钟，降低对方随机球员30%得分能力，持续3分钟。大概率削弱对方[手感]。,0
104007110,削弱得分,104006410,1,1,addbuff,"[5,0,10]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加10%篮板能力，持续10分钟,0
104007120,篮板强化,101004110,1,2,addbuff,"[5,0,15]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加15%篮板能力，持续10分钟，每抢到1个篮板，提高10%球队韧性。,0
104007130,篮板强化,101004110,1,3,addbuff,"[5,0,20]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加20%篮板能力，持续10分钟，每抢到1个篮板，提高10%球队韧性。,0
104007140,篮板强化,101004110,1,4,addbuff,"[5,0,30]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加30%篮板能力，持续10分钟，每抢到1个篮板，提高10%球队韧性。,0
104007150,篮板强化,101004110,1,5,addbuff,"[5,0,40]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加40%篮板能力，持续10分钟，每抢到1个篮板，提高10%球队韧性。,0
104007160,篮板强化,101004110,1,6,addbuff,"[5,0,50]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加50%篮板能力，持续10分钟，每抢到1个篮板，提高10%球队韧性。,0
104007210,强化队友,102001210,2,1,addbuff,"[8,0,10]","[""1""]",0,onbattle,-1,=,10,-1,战斗开始时，增加控球后卫10%控球能力，持续10分钟,0
104007220,强化队友,102001210,2,2,addbuff,"[8,0,15]","[""1""]",0,onbattle,-1,=,10,-1,战斗开始时，增加控球后卫15%控球能力，持续10分钟，后卫随机获得[花式运球]和[穿裆]其中之一。,0
104007230,强化队友,102001210,2,3,addbuff,"[8,0,20]","[""1""]",0,onbattle,-1,=,10,-1,战斗开始时，增加控球后卫20%控球能力，持续10分钟，后卫随机获得[花式运球]和[穿裆]其中之一。,0
104007240,强化队友,102001210,2,4,addbuff,"[8,0,30]","[""1""]",0,onbattle,-1,=,10,-1,战斗开始时，增加控球后卫30%控球能力，持续10分钟，后卫随机获得[花式运球]和[穿裆]其中之一。,0
104007250,强化队友,102001210,2,5,addbuff,"[8,0,40]","[""1""]",0,onbattle,-1,=,10,-1,战斗开始时，增加控球后卫40%控球能力，持续10分钟，后卫随机获得[花式运球]和[穿裆]其中之一。,0
104007260,强化队友,102001210,2,6,addbuff,"[8,0,50]","[""1""]",0,onbattle,-1,=,10,-1,战斗开始时，增加控球后卫50%控球能力，持续10分钟，后卫随机获得[花式运球]和[穿裆]其中之一。,0
104007310,强化队友,102001210,3,1,addbuff,"[5,0,10]","[""2""]",0,onbattle,-1,=,12,-1,战斗开始时，增加得分后卫10%篮板能力,1
104007320,强化队友,102001210,3,2,addbuff,"[5,0,15]","[""2""]",0,onbattle,-1,=,12,-1,战斗开始时，增加得分后卫15%篮板能力，并小幅度增加协防能力。,1
104007330,强化队友,102001210,3,3,addbuff,"[5,0,20]","[""2""]",0,onbattle,-1,=,12,-1,战斗开始时，增加得分后卫20%篮板能力，并小幅度增加协防能力。,1
104007340,强化队友,102001210,3,4,addbuff,"[5,0,30]","[""2""]",0,onbattle,-1,=,12,-1,战斗开始时，增加得分后卫30%篮板能力，并小幅度增加协防能力。,1
104007350,强化队友,102001210,3,5,addbuff,"[5,0,40]","[""2""]",0,onbattle,-1,=,12,-1,战斗开始时，增加得分后卫40%篮板能力，并小幅度增加协防能力。,1
104007360,强化队友,102001210,3,6,addbuff,"[5,0,50]","[""2""]",0,onbattle,-1,=,12,-1,战斗开始时，增加得分后卫50%篮板能力，并小幅度增加协防能力。,1
104007410,连携强化,104007410,4,1,addbuff,"[6,0,15]","[""self""]",0,onbattlewith,104008,=,12,1,与王哲林一起上场时，自己得分能力提高15%，持续1节,0
104007420,连携强化,104007410,4,2,addbuff,"[6,0,20]","[""self""]",0,onbattlewith,104008,=,12,1,与王哲林一起上场时，自己得分能力提高20%，持续1节，小概率获得[双塔]加成。,0
104007430,连携强化,104007410,4,3,addbuff,"[6,0,30]","[""self""]",0,onbattlewith,104008,=,12,1,与王哲林一起上场时，自己得分能力提高30%，且王哲林在场时自己体力流失下降30%，持续1节，较小概率获得[双塔]加成。,0
104007431,,101001110,4,3,addbuff,"[101,0,-30]","[""self""]",0,onbattlewith,104008,=,12,-1,,0
104007440,连携强化,104007410,4,4,addbuff,"[6,0,40]","[""self""]",0,onbattlewith,104008,=,12,1,与王哲林一起上场时，自己得分能力提高40%，且王哲林在场时自己体力流失下降50%，持续1节，中概率获得[双塔]加成。,0
104007441,,101001110,4,4,addbuff,"[101,0,-50]","[""self""]",0,onbattlewith,104008,=,12,-1,,0
104007450,连携强化,104007410,4,5,addbuff,"[6,0,50]","[""self""]",0,onbattlewith,104008,=,12,1,与王哲林一起上场时，自己得分能力提高50%，且王哲林在场时自己体力不下降，持续1节，大概率获得[双塔]加成。,0
104007451,,101001110,4,5,addbuff,"[101,0,-100]","[""self""]",0,onbattlewith,104008,=,12,-1,,0
104007460,连携强化,104007410,4,6,addbuff,"[6,0,65]","[""self""]",0,onbattlewith,104008,=,12,1,与王哲林一起上场时，自己得分能力提高65%，且王哲林在场时自己体力不下降，持续1节，大概率获得[双塔]加成。,0
104007461,,101001110,4,6,addbuff,"[101,0,-100]","[""self""]",0,onbattlewith,104008,=,12,-1,,0
104008110,传球强化,101001110,1,1,addbuff,"[2,0,10]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加10%传球能力，持续10分钟,0
104008120,传球强化,101001110,1,2,addbuff,"[2,0,15]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加15%传球能力，持续10分钟，并小幅度提升传球视野。,0
104008130,传球强化,101001110,1,3,addbuff,"[2,0,20]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加20%传球能力，持续10分钟，并小幅度提升传球视野。,0
104008140,传球强化,101001110,1,4,addbuff,"[2,0,30]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加30%传球能力，持续10分钟，并中幅度提升传球视野。,0
104008150,传球强化,101001110,1,5,addbuff,"[2,0,40]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加40%传球能力，持续10分钟，并大幅度提升传球视野。,0
104008160,传球强化,101001110,1,6,addbuff,"[2,0,50]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加50%传球能力，持续10分钟，并大幅度提升传球视野。,0
104008210,强化队友,102001210,2,1,addbuff,"[5,0,10]","[""3""]",0,onbattle,-1,=,10,-1,战斗开始时，增加小前锋10%篮板能力，持续10分钟,0
104008220,强化队友,102001210,2,2,addbuff,"[5,0,15]","[""3""]",0,onbattle,-1,=,10,-1,战斗开始时，增加小前锋15%篮板能力，持续10分钟，并小幅度提升小前锋的[落点判断]能力。,0
104008230,强化队友,102001210,2,3,addbuff,"[5,0,20]","[""3""]",0,onbattle,-1,=,10,-1,战斗开始时，增加小前锋20%篮板能力，持续10分钟，并小幅度提升小前锋的[落点判断]能力。,0
104008240,强化队友,102001210,2,4,addbuff,"[5,0,30]","[""3""]",0,onbattle,-1,=,10,-1,战斗开始时，增加小前锋30%篮板能力，持续10分钟，并中幅度提升小前锋的[落点判断]能力。,0
104008250,强化队友,102001210,2,5,addbuff,"[5,0,40]","[""3""]",0,onbattle,-1,=,10,-1,战斗开始时，增加小前锋40%篮板能力，持续10分钟，并大幅度提升小前锋的[落点判断]能力。,0
104008260,强化队友,102001210,2,6,addbuff,"[5,0,50]","[""3""]",0,onbattle,-1,=,10,-1,战斗开始时，增加小前锋50%篮板能力，持续10分钟，并大幅度提升小前锋的[落点判断]能力。,0
104008310,强化队友,102001210,3,1,addbuff,"[8,0,10]","[""3""]",0,onsection,4,=,12,-1,第4节增加小前锋10%控球能力，持续1节。,1
104008320,强化队友,102001210,3,2,addbuff,"[8,0,15]","[""3""]",0,onsection,4,=,12,-1,第4节增加小前锋15%控球能力，持续1节。并提升小前锋的突破速度。,1
104008330,强化队友,102001210,3,3,addbuff,"[8,0,20]","[""3""]",0,onsection,4,=,12,-1,第4节增加小前锋20%控球能力，持续1节。并提升小前锋的突破速度。,1
104008340,强化队友,102001210,3,4,addbuff,"[8,0,30]","[""3""]",0,onsection,4,=,12,-1,第4节增加小前锋30%控球能力，持续1节。并提升小前锋的突破速度。,1
104008350,强化队友,102001210,3,5,addbuff,"[8,0,40]","[""3""]",0,onsection,4,=,12,-1,第4节增加小前锋40%控球能力，持续1节。并提升小前锋的突破速度。,1
104008360,强化队友,102001210,3,6,addbuff,"[8,0,50]","[""3""]",0,onsection,4,=,12,-1,第4节增加小前锋50%控球能力，持续1节。并提升小前锋的突破速度。,1
104008410,连携强化,104007410,4,1,addbuff,"[6,0,20]","[""self""]",0,onbattlewith,104007,=,12,1,与胡金秋一起上场时，自己得分能力提高20%，持续1节,0
104008420,连携强化,104007410,4,2,addbuff,"[6,0,25]","[""self""]",0,onbattlewith,104007,=,12,1,与胡金秋一起上场时，自己得分能力提高25%，持续1节，小概率获得[梦幻脚步]加成。,0
104008430,连携强化,104007410,4,3,addbuff,"[6,0,30]","[""self""]",0,onbattlewith,104007,=,12,1,与胡金秋一起上场时，自己得分能力提高30%，持续1节，小概率获得[梦幻脚步]加成。,0
104008440,连携强化,104007410,4,4,addbuff,"[6,0,40]","[""self""]",0,onbattlewith,104007,=,12,1,与胡金秋一起上场时，自己得分能力提高40%，持续1节，中概率获得[梦幻脚步]加成。,0
104008450,连携强化,104007410,4,5,addbuff,"[6,0,50]","[""self""]",0,onbattlewith,104007,=,12,1,与胡金秋一起上场时，自己得分能力提高50%，持续1节，大概率获得[梦幻脚步]加成。,0
104008460,连携强化,104007410,4,6,addbuff,"[6,0,60]","[""self""]",0,onbattlewith,104007,=,12,1,与胡金秋一起上场时，自己得分能力提高60%，持续1节，大概率获得[梦幻脚步]加成。,0
104009110,篮板强化,101004110,1,1,addbuff,"[5,0,10]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加10%篮板能力，持续10分钟,0
104009120,篮板强化,101004110,1,2,addbuff,"[5,0,15]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加15%篮板能力，持续10分钟，且小幅度提升[冲抢]篮板的成功率。,0
104009130,篮板强化,101004110,1,3,addbuff,"[5,0,20]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加20%篮板能力，持续10分钟，且小幅度提升[冲抢]篮板的成功率。,0
104009140,篮板强化,101004110,1,4,addbuff,"[5,0,30]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加30%篮板能力，持续10分钟，且中幅度提升[冲抢]篮板的成功率。,0
104009150,篮板强化,101004110,1,5,addbuff,"[5,0,40]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加40%篮板能力，持续10分钟，且大幅度提升[冲抢]篮板的成功率。,0
104009160,篮板强化,101004110,1,6,addbuff,"[5,0,50]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加50%篮板能力，持续10分钟，且大幅度提升[冲抢]篮板的成功率。,0
104009210,强化队友,102001210,2,1,addbuff,"[6,0,10]","[""2""]",0,onbattle,-1,=,10,-1,战斗开始时，增加得分后卫10%得分能力，持续10分钟,0
104009220,强化队友,102001210,2,2,addbuff,"[6,0,15]","[""2""]",0,onbattle,-1,=,10,-1,战斗开始时，增加得分后卫15%得分能力，持续10分钟，并小概率提升拉杆上篮成功率。,0
104009230,强化队友,102001210,2,3,addbuff,"[6,0,20]","[""2""]",0,onbattle,-1,=,10,-1,战斗开始时，增加得分后卫20%得分能力，持续10分钟，并小概率提升拉杆上篮成功率。,0
104009240,强化队友,102001210,2,4,addbuff,"[6,0,30]","[""2""]",0,onbattle,-1,=,10,-1,战斗开始时，增加得分后卫30%得分能力，持续10分钟，并中概率提升拉杆上篮成功率。,0
104009250,强化队友,102001210,2,5,addbuff,"[6,0,40]","[""2""]",0,onbattle,-1,=,10,-1,战斗开始时，增加得分后卫40%得分能力，持续10分钟，并较大概率提升拉杆上篮成功率。,0
104009260,强化队友,102001210,2,6,addbuff,"[6,0,50]","[""2""]",0,onbattle,-1,=,10,-1,战斗开始时，增加得分后卫50%得分能力，持续10分钟，并较大概率提升拉杆上篮成功率。,0
104009310,强化队友,102001210,3,1,addbuff,"[5,0,10]","[""3""]",0,onsection,3,=,12,-1,第3节增加小前锋10%篮板能力,1
104009320,强化队友,102001210,3,2,addbuff,"[5,0,15]","[""3""]",0,onsection,3,=,12,-1,第3节增加小前锋15%篮板能力，如果是进攻篮板，则一定幅度提升补篮概率。,1
104009330,强化队友,102001210,3,3,addbuff,"[5,0,20]","[""3""]",0,onsection,3,=,12,-1,第3节增加小前锋20%篮板能力，如果是进攻篮板，则大幅度提升补篮概率。,1
104009340,强化队友,102001210,3,4,addbuff,"[5,0,30]","[""3""]",0,onsection,3,=,12,-1,第3节增加小前锋30%篮板能力，如果是进攻篮板，则大幅度提升补篮概率。,1
104009350,强化队友,102001210,3,5,addbuff,"[5,0,40]","[""3""]",0,onsection,3,=,12,-1,第3节增加小前锋40%篮板能力，如果是进攻篮板，则大幅度提升补篮概率。,1
104009360,强化队友,102001210,3,6,addbuff,"[5,0,50]","[""3""]",0,onsection,3,=,12,-1,第3节增加小前锋50%篮板能力，如果是进攻篮板，则大幅度提升补篮概率。,1
104009410,体力回复,104009410,4,1,addprop,"[101,0,20]","[""self""]",0,onpoint,30,=,-1,1,得分超过30，回复20%体力,0
104009420,体力回复,104009410,4,2,addprop,"[101,0,20]","[""self""]",0,onpoint,30,=,-1,1,得分超过30，回复20%体力，每回复1点体力，增强1点[必胜]信念，每40点必胜信念，获得1次[必中]的投篮机会。,0
104009430,体力回复,104009410,4,3,addprop,"[101,0,20]","[""self""]",0,onpoint,25,=,-1,1,得分超过25，回复20%体力，每回复1点体力，增强1点[必胜]信念，每30点必胜信念，获得1次[必中]的投篮机会。,0
104009440,体力回复,104009410,4,4,addprop,"[101,0,20]","[""self""]",0,onpoint,25,=,-1,1,得分超过25，回复20%体力，每回复1点体力，增强1点[必胜]信念，每25点必胜信念，获得1次[必中]的投篮机会。,0
104009450,体力回复,104009410,4,5,addprop,"[101,0,20]","[""self""]",0,onpoint,20,=,-1,1,得分超过20，回复20%体力，每回复1点体力，增强1点[必胜]信念，每20点必胜信念，获得1次[必中]的投篮机会。,0
104009460,体力回复,104009410,4,6,addprop,"[101,0,15]","[""self""]",0,onpoint,15,=,-1,1,得分超过15，回复20%体力，每回复1点体力，增强1点[必胜]信念，每20点必胜信念，获得1次[必中]的投篮机会。,0
104010110,得分强化,101006110,1,1,addbuff,"[6,0,10]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加10%得分能力，持续10分钟,0
104010120,得分强化,101006110,1,2,addbuff,"[6,0,15]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加15%得分能力，持续10分钟，本场首次出手必定命中。,0
104010130,得分强化,101006110,1,3,addbuff,"[6,0,20]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加20%得分能力，持续10分钟，本场首次出手必定命中，本节得分低于5则跑位积极性大幅度提高。,0
104010140,得分强化,101006110,1,4,addbuff,"[6,0,30]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加30%得分能力，持续10分钟，本场首次出手必定命中，本节得分低于8则跑位积极性大幅度提高。,0
104010150,得分强化,101006110,1,5,addbuff,"[6,0,40]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加40%得分能力，持续10分钟，本场首次出手必定命中，本节得分低于10则跑位积极性大幅度提高。,0
104010160,得分强化,101006110,1,6,addbuff,"[6,0,50]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加50%得分能力，持续10分钟，本场首次出手必定命中，本节得分低于10则跑位积极性大幅度提高。,0
104010210,强化队友,102001210,2,1,addbuff,"[5,0,10]","[""1""]",0,onbattle,-1,=,10,-1,战斗开始时，增加控球后卫10%篮板能力，持续10分钟。,0
104010220,强化队友,102001210,2,2,addbuff,"[5,0,15]","[""1""]",0,onbattle,-1,=,10,-1,战斗开始时，增加控球后卫15%篮板能力，持续10分钟。抢到篮板后无论传球给谁，命中小幅提高。,0
104010230,强化队友,102001210,2,3,addbuff,"[5,0,20]","[""1""]",0,onbattle,-1,=,10,-1,战斗开始时，增加控球后卫20%篮板能力，持续10分钟。抢到篮板后无论传球给谁，命中小幅提高。,0
104010240,强化队友,102001210,2,4,addbuff,"[5,0,30]","[""1""]",0,onbattle,-1,=,10,-1,战斗开始时，增加控球后卫30%篮板能力，持续10分钟。抢到篮板后无论传球给谁，命中较小幅提高。,0
104010250,强化队友,102001210,2,5,addbuff,"[5,0,40]","[""1""]",0,onbattle,-1,=,10,-1,战斗开始时，增加控球后卫40%篮板能力，持续10分钟。抢到篮板后无论传球给谁，命中中幅提高。,0
104010260,强化队友,102001210,2,6,addbuff,"[5,0,50]","[""1""]",0,onbattle,-1,=,10,-1,战斗开始时，增加控球后卫50%篮板能力，持续10分钟。抢到篮板后无论传球给谁，命中中幅提高。,0
104010310,强化队友,102001210,3,1,addbuff,"[5,0,10]","[""1""]",0,onsection,4,=,12,-1,第4节增加控球后卫10%篮板能力，持续1节。,1
104010320,强化队友,102001210,3,2,addbuff,"[5,0,15]","[""1""]",0,onsection,4,=,12,-1,第4节增加控球后卫15%篮板能力，持续1节。后卫抢到篮板后，整体进攻节奏小幅度提高。,1
104010330,强化队友,102001210,3,3,addbuff,"[5,0,20]","[""1""]",0,onsection,4,=,12,-1,第4节增加控球后卫20%篮板能力，持续1节。后卫抢到篮板后，整体进攻节奏小幅度提高。,1
104010340,强化队友,102001210,3,4,addbuff,"[5,0,30]","[""1""]",0,onsection,4,=,12,-1,第4节增加控球后卫30%篮板能力，持续1节。后卫抢到篮板后，整体进攻节奏较小幅度提高。,1
104010350,强化队友,102001210,3,5,addbuff,"[5,0,40]","[""1""]",0,onsection,4,=,12,-1,第4节增加控球后卫40%篮板能力，持续1节。后卫抢到篮板后，整体进攻节奏中幅度提高。,1
104010360,强化队友,102001210,3,6,addbuff,"[5,0,50]","[""1""]",0,onsection,4,=,12,-1,第4节增加控球后卫50%篮板能力，持续1节。后卫抢到篮板后，整体进攻节奏中幅度提高。,1
104010410,削弱得分,104006410,4,1,addbuff,"[6,0,-10]","[""target""]",1,onpoint2,20,=,3,1,对方任意球员得分超过20，降低他10%得分能力，持续3分钟。,0
104010420,削弱得分,104006410,4,2,addbuff,"[6,0,-20]","[""target""]",1,onpoint2,20,=,3,1,对方任意球员得分超过20，降低他20%得分能力，持续3分钟。,0
104010430,削弱得分,104006410,4,3,addbuff,"[6,0,-30]","[""target""]",1,onpoint2,20,=,3,1,对方任意球员得分超过20，降低他30%得分能力，持续3分钟,0
104010440,削弱得分,104006410,4,4,addbuff,"[6,0,-50]","[""target""]",1,onpoint2,20,=,3,1,对方任意球员得分超过20，降低他50%得分能力，持续3分钟,0
104010450,削弱得分,104006410,4,5,addbuff,"[6,0,-100]","[""target""]",1,onpoint2,20,=,3,1,对方任意球员得分超过20，降低他100%得分能力，持续3分钟,0
104010460,削弱得分,104006410,4,6,addbuff,"[6,0,-100]","[""target""]",1,onpoint2,15,=,3,1,对方任意球员得分超过15，降低他100%得分能力，持续3分钟,0
104011110,篮板强化,101004110,1,1,addbuff,"[5,0,10]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加10%篮板能力，持续10分钟。,0
104011120,篮板强化,101004110,1,2,addbuff,"[5,0,15]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加15%篮板能力，持续10分钟。每抢到3个篮板，提升10点篮下对抗。,0
104011130,篮板强化,101004110,1,3,addbuff,"[5,0,20]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加20%篮板能力，持续10分钟。每抢到3个篮板，提升15点篮下对抗。,0
104011140,篮板强化,101004110,1,4,addbuff,"[5,0,30]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加30%篮板能力，持续10分钟。每抢到3个篮板，提升15点篮下对抗。,0
104011150,篮板强化,101004110,1,5,addbuff,"[5,0,40]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加40%篮板能力，持续10分钟。每抢到3个篮板，提升15点篮下对抗。,0
104011160,篮板强化,101004110,1,6,addbuff,"[5,0,50]","[""self""]",0,onbattle,-1,=,10,-1,战斗开始时，增加50%篮板能力，持续10分钟。每抢到3个篮板，提升15点篮下对抗。,0
104011210,强化队友,102001210,2,1,addbuff,"[6,0,10]","[""2""]",0,onbattle,-1,=,10,-1,战斗开始时，增加得分后卫10%得分能力，持续10分钟,0
104011220,强化队友,102001210,2,2,addbuff,"[6,0,15]","[""2""]",0,onbattle,-1,=,10,-1,战斗开始时，增加得分后卫15%得分能力，持续10分钟，每连续投丢2个球，下1个球的命中率小幅度提升，最高提高60%。,0
104011230,强化队友,102001210,2,3,addbuff,"[6,0,20]","[""2""]",0,onbattle,-1,=,10,-1,战斗开始时，增加得分后卫20%得分能力，持续10分钟，每投丢1个球，下1个球的命中率小幅度提升，最高提高60%。,0
104011240,强化队友,102001210,2,4,addbuff,"[6,0,30]","[""2""]",0,onbattle,-1,=,10,-1,战斗开始时，增加得分后卫30%得分能力，持续10分钟，每投丢1个球，下1个球的命中率小幅度提升，最高提高60%。,0
